Unnamed: 0,name,mapped_data
50619,tennessee sevier county united states,",Sevier County,Tennessee,United States"
50620,tennessee wilson county united states,",Wilson County,Tennessee,United States"
50621,tennessee loudon county united states,",Loudon County,Tennessee,United States"
50622,tennessee greene county united states,",Greene County,Tennessee,United States"
50623,tennessee fentress county united states,",Fentress County,Tennessee,United States"
50624,tennessee roane county united states,",Roane County,Tennessee,United States"
50625,tennessee claiborne county united states,",Claiborne County,Tennessee,United States"
50626,tennessee trousdale county united states,",Trousdale County,Tennessee,United States"
50627,tennessee chester county united states,",Chester County,Tennessee,United States"
50628,tennessee fayette county united states,",Fayette County,Tennessee,United States"
50629,tennessee lewis county united states,",Lewis County,Tennessee,United States"
50630,tennessee scott county united states,",Scott County,Tennessee,United States"
50631,tennessee madison county united states,",Madison County,Tennessee,United States"
50632,tennessee marion county united states,",Marion County,Tennessee,United States"
50633,tennessee humphreys county united states,",Humphreys County,Tennessee,United States"
50634,tennessee rutherford county united states,",Rutherford County,Tennessee,United States"
50635,tennessee macon county united states,",Macon County,Tennessee,United States"
50636,tennessee lawrence county united states,",Lawrence County,Tennessee,United States"
50637,tennessee henderson county united states,",Henderson County,Tennessee,United States"
50638,tennessee perry county united states,",Perry County,Tennessee,United States"
50639,tennessee overton county united states,",Overton County,Tennessee,United States"
50640,tennessee moore county united states,",Moore County,Tennessee,United States"
50641,tennessee monroe county united states,",Monroe County,Tennessee,United States"
50642,tennessee coffee county united states,",Coffee County,Tennessee,United States"
50643,tennessee warren county united states,",Warren County,Tennessee,United States"
50644,tennessee hamblen county united states,",Hamblen County,Tennessee,United States"
50645,tennessee johnson county united states,",Johnson County,Tennessee,United States"
50646,tennessee cocke county united states,",Cocke County,Tennessee,United States"
50647,tennessee henry county united states,",Henry County,Tennessee,United States"
50648,tennessee bledsoe county united states,",Bledsoe County,Tennessee,United States"
50649,tennessee lake county united states,",Lake County,Tennessee,United States"
50650,tennessee bedford county united states,",Bedford County,Tennessee,United States"
50651,tennessee dekalb county united states,",DeKalb County,Tennessee,United States"
50652,tennessee hancock county united states,",Hancock County,Tennessee,United States"
50653,tennessee white county united states,",White County,Tennessee,United States"
50654,tennessee van buren county united states,",Van Buren County,Tennessee,United States"
50655,tennessee cannon county united states,",Cannon County,Tennessee,United States"
50656,texas dimmit county united states,",Dimmit County,Texas,United States"
50657,texas taylor county united states,",Taylor County,Texas,United States"
50658,texas hidalgo county united states,",Hidalgo County,Texas,United States"
50659,texas dallas county united states,",Dallas County,Texas,United States"
50660,texas bexar county united states,",Bexar County,Texas,United States"
50661,texas shackelford county united states,",Shackelford County,Texas,United States"
50662,texas harris county united states,",Harris County,Texas,United States"
50663,texas parker county united states,",Parker County,Texas,United States"
50664,texas jim wells county united states,",Jim Wells County,Texas,United States"
50665,texas collin county united states,",Collin County,Texas,United States"
50666,texas cherokee county united states,",Cherokee County,Texas,United States"
50667,texas johnson county united states,",Johnson County,Texas,United States"
50668,texas brazoria county united states,",Brazoria County,Texas,United States"
50669,texas wise county united states,",Wise County,Texas,United States"
50670,texas coryell county united states,",Coryell County,Texas,United States"
50671,texas liberty county united states,",Liberty County,Texas,United States"
50672,texas chambers county united states,",Chambers County,Texas,United States"
50673,texas grimes county united states,",Grimes County,Texas,United States"
50674,texas williamson county united states,",Williamson County,Texas,United States"
50675,texas jones county united states,",Jones County,Texas,United States"
50676,texas san patricio county united states,",San Patricio County,Texas,United States"
50677,texas archer county united states,",Archer County,Texas,United States"
50678,texas fort bend county united states,",Fort Bend County,Texas,United States"
50679,texas denton county united states,",Denton County,Texas,United States"
50680,texas tarrant county united states,",Tarrant County,Texas,United States"
50681,texas henderson county united states,",Henderson County,Texas,United States"
50682,texas cass county united states,",Cass County,Texas,United States"
50683,texas travis county united states,",Travis County,Texas,United States"
50684,texas galveston county united states,",Galveston County,Texas,United States"
50685,texas callahan county united states,",Callahan County,Texas,United States"
50686,texas runnels county united states,",Runnels County,Texas,United States"
50687,texas bandera county united states,",Bandera County,Texas,United States"
50688,texas brown county united states,",Brown County,Texas,United States"
50689,texas bastrop county united states,",Bastrop County,Texas,United States"
50690,texas zavala county united states,",Zavala County,Texas,United States"
50691,texas jefferson county united states,",Jefferson County,Texas,United States"
50692,texas bee county united states,",Bee County,Texas,United States"
50693,texas mclennan county united states,",McLennan County,Texas,United States"
50694,texas grayson county united states,",Grayson County,Texas,United States"
50695,texas austin county united states,",Austin County,Texas,United States"
50696,texas bell county united states,",Bell County,Texas,United States"
50697,texas duval county united states,",Duval County,Texas,United States"
50698,texas knox county united states,",Knox County,Texas,United States"
50699,texas burnet county united states,",Burnet County,Texas,United States"
50700,texas upshur county united states,",Upshur County,Texas,United States"
50701,texas nueces county united states,",Nueces County,Texas,United States"
50702,texas blanco county united states,",Blanco County,Texas,United States"
50703,texas victoria county united states,",Victoria County,Texas,United States"
50704,texas lamar county united states,",Lamar County,Texas,United States"
50705,texas kendall county united states,",Kendall County,Texas,United States"
50706,texas red river county united states,",Red River County,Texas,United States"
50707,texas wharton county united states,",Wharton County,Texas,United States"
50708,texas fannin county united states,",Fannin County,Texas,United States"
50709,texas montague county united states,",Montague County,Texas,United States"
50710,texas mcculloch county united states,",McCulloch County,Texas,United States"
50711,texas stephens county united states,",Stephens County,Texas,United States"
50712,texas washington county united states,",Washington County,Texas,United States"
50713,texas orange county united states,",Orange County,Texas,United States"
50714,texas waller county united states,",Waller County,Texas,United States"
50715,texas cameron county united states,",Cameron County,Texas,United States"
50716,texas brazos county united states,",Brazos County,Texas,United States"
50717,texas llano county united states,",Llano County,Texas,United States"
50718,texas leon county united states,",Leon County,Texas,United States"
50719,texas smith county united states,",Smith County,Texas,United States"
50720,texas comal county united states,",Comal County,Texas,United States"
50721,texas jasper county united states,",Jasper County,Texas,United States"
50722,texas wichita county united states,",Wichita County,Texas,United States"
50723,texas webb county united states,",Webb County,Texas,United States"
50724,texas hunt county united states,",Hunt County,Texas,United States"
50725,texas burleson county united states,",Burleson County,Texas,United States"
50726,texas robertson county united states,",Robertson County,Texas,United States"
50727,texas milam county united states,",Milam County,Texas,United States"
50728,texas van zandt county united states,",Van Zandt County,Texas,United States"
50729,texas panola county united states,",Panola County,Texas,United States"
50730,texas limestone county united states,",Limestone County,Texas,United States"
50731,texas shelby county united states,",Shelby County,Texas,United States"
50732,texas atascosa county united states,",Atascosa County,Texas,United States"
50733,texas guadalupe county united states,",Guadalupe County,Texas,United States"
50734,texas eastland county united states,",Eastland County,Texas,United States"
50735,texas coleman county united states,",Coleman County,Texas,United States"
50736,texas bosque county united states,",Bosque County,Texas,United States"
50737,texas san jacinto county united states,",San Jacinto County,Texas,United States"
50738,texas colorado county united states,",Colorado County,Texas,United States"
50739,texas comanche county united states,",Comanche County,Texas,United States"
50740,texas kaufman county united states,",Kaufman County,Texas,United States"
50741,texas montgomery county united states,",Montgomery County,Texas,United States"
50742,texas delta county united states,",Delta County,Texas,United States"
50743,texas houston county united states,",Houston County,Texas,United States"
50744,texas polk county united states,",Polk County,Texas,United States"
50745,texas navarro county united states,",Navarro County,Texas,United States"
50746,texas la salle county united states,",La Salle County,Texas,United States"
50747,texas foard county united states,",Foard County,Texas,United States"
50748,texas dewitt county united states,",DeWitt County,Texas,United States"
50749,texas morris county united states,",Morris County,Texas,United States"
50750,texas bowie county united states,",Bowie County,Texas,United States"
50751,texas hood county united states,",Hood County,Texas,United States"
50752,texas newton county united states,",Newton County,Texas,United States"
50753,texas angelina county united states,",Angelina County,Texas,United States"
50754,texas erath county united states,",Erath County,Texas,United States"
50755,texas concho county united states,",Concho County,Texas,United States"
50756,texas anderson county united states,",Anderson County,Texas,United States"
50757,texas rains county united states,",Rains County,Texas,United States"
50758,texas ellis county united states,",Ellis County,Texas,United States"
50759,texas starr county united states,",Starr County,Texas,United States"
50760,texas freestone county united states,",Freestone County,Texas,United States"
50761,texas zapata county united states,",Zapata County,Texas,United States"
50762,texas brooks county united states,",Brooks County,Texas,United States"
50763,texas rockwall county united states,",Rockwall County,Texas,United States"
50764,texas fayette county united states,",Fayette County,Texas,United States"
50765,texas wilson county united states,",Wilson County,Texas,United States"
50766,texas gillespie county united states,",Gillespie County,Texas,United States"
50767,texas aransas county united states,",Aransas County,Texas,United States"
50768,texas cooke county united states,",Cooke County,Texas,United States"
50769,texas live oak county united states,",Live Oak County,Texas,United States"
50770,texas lee county united states,",Lee County,Texas,United States"
50771,texas gregg county united states,",Gregg County,Texas,United States"
50772,texas somervell county united states,",Somervell County,Texas,United States"
50773,texas mills county united states,",Mills County,Texas,United States"
50774,texas goliad county united states,",Goliad County,Texas,United States"
50775,texas gonzales county united states,",Gonzales County,Texas,United States"
50776,texas young county united states,",Young County,Texas,United States"
50777,texas trinity county united states,",Trinity County,Texas,United States"
50778,texas wood county united states,",Wood County,Texas,United States"
50779,texas lavaca county united states,",Lavaca County,Texas,United States"
50780,texas harrison county united states,",Harrison County,Texas,United States"
50781,texas hamilton county united states,",Hamilton County,Texas,United States"
50782,texas haskell county united states,",Haskell County,Texas,United States"
50783,texas jim hogg county united states,",Jim Hogg County,Texas,United States"
50784,texas sabine county united states,",Sabine County,Texas,United States"
50785,texas clay county united states,",Clay County,Texas,United States"
50786,texas hill county united states,",Hill County,Texas,United States"
50787,texas walker county united states,",Walker County,Texas,United States"
50788,texas kerr county united states,",Kerr County,Texas,United States"
50789,texas jack county united states,",Jack County,Texas,United States"
50790,texas marion county united states,",Marion County,Texas,United States"
50791,texas kimble county united states,",Kimble County,Texas,United States"
50792,texas karnes county united states,",Karnes County,Texas,United States"
50793,texas lampasas county united states,",Lampasas County,Texas,United States"
50794,texas kleberg county united states,",Kleberg County,Texas,United States"
50795,texas hardin county united states,",Hardin County,Texas,United States"
50796,texas willacy county united states,",Willacy County,Texas,United States"
50797,texas real county united states,",Real County,Texas,United States"
50798,texas caldwell county united states,",Caldwell County,Texas,United States"
50799,texas madison county united states,",Madison County,Texas,United States"
50800,texas matagorda county united states,",Matagorda County,Texas,United States"
50801,texas falls county united states,",Falls County,Texas,United States"
50802,texas mason county united states,",Mason County,Texas,United States"
50803,texas menard county united states,",Menard County,Texas,United States"
50804,texas palo pinto county united states,",Palo Pinto County,Texas,United States"
50805,texas titus county united states,",Titus County,Texas,United States"
50806,texas franklin county united states,",Franklin County,Texas,United States"
50807,texas nacogdoches county united states,",Nacogdoches County,Texas,United States"
50808,texas frio county united states,",Frio County,Texas,United States"
50809,texas camp county united states,",Camp County,Texas,United States"
50810,texas calhoun county united states,",Calhoun County,Texas,United States"
50811,texas hardeman county united states,",Hardeman County,Texas,United States"
50812,texas refugio county united states,",Refugio County,Texas,United States"
50813,texas uvalde county united states,",Uvalde County,Texas,United States"
50814,texas san augustine county united states,",San Augustine County,Texas,United States"
50815,texas san saba county united states,",San Saba County,Texas,United States"
50816,texas kenedy county united states,",Kenedy County,Texas,United States"
50817,texas baylor county united states,",Baylor County,Texas,United States"
50818,texas hopkins county united states,",Hopkins County,Texas,United States"
50819,texas throckmorton county united states,",Throckmorton County,Texas,United States"
50820,texas mcmullen county united states,",McMullen County,Texas,United States"
50821,texas wilbarger county united states,",Wilbarger County,Texas,United States"
50822,texas tyler county united states,",Tyler County,Texas,United States"
50823,virginia washington county united states,",Washington County,Virginia,United States"
50824,virginia accomack county united states,",Accomack County,Virginia,United States"
50825,virginia smyth county united states,",Smyth County,Virginia,United States"
50826,virginia city of alexandria united states,",City of Alexandria,Virginia,United States"
50827,virginia campbell county united states,",Campbell County,Virginia,United States"
50828,virginia amelia county united states,",Amelia County,Virginia,United States"
50829,virginia amherst county united states,",Amherst County,Virginia,United States"
50830,virginia wise county united states,",Wise County,Virginia,United States"
50831,virginia warren county united states,",Warren County,Virginia,United States"
50832,virginia appomattox county united states,",Appomattox County,Virginia,United States"
50833,virginia stafford county united states,",Stafford County,Virginia,United States"
50834,virginia arlington county united states,",Arlington County,Virginia,United States"
50835,virginia loudoun county united states,",Loudoun County,Virginia,United States"
50836,virginia hanover county united states,",Hanover County,Virginia,United States"
50837,virginia henry county united states,",Henry County,Virginia,United States"
50838,virginia shenandoah county united states,",Shenandoah County,Virginia,United States"
50839,virginia fauquier county united states,",Fauquier County,Virginia,United States"
50840,virginia city of bedford united states,",City of Bedford,Virginia,United States"
50841,virginia chesterfield county united states,",Chesterfield County,Virginia,United States"
50842,virginia clarke county united states,",Clarke County,Virginia,United States"
50843,virginia nottoway county united states,",Nottoway County,Virginia,United States"
50844,virginia montgomery county united states,",Montgomery County,Virginia,United States"
50845,virginia bland county united states,",Bland County,Virginia,United States"
50846,virginia botetourt county united states,",Botetourt County,Virginia,United States"
50847,virginia tazewell county united states,",Tazewell County,Virginia,United States"
50848,virginia caroline county united states,",Caroline County,Virginia,United States"
50849,virginia mecklenburg county united states,",Mecklenburg County,Virginia,United States"
50850,virginia rockingham county united states,",Rockingham County,Virginia,United States"
50851,virginia madison county united states,",Madison County,Virginia,United States"
50852,virginia city of bristol united states,",City of Bristol,Virginia,United States"
50853,virginia prince william county united states,",Prince William County,Virginia,United States"
50854,virginia buckingham county united states,",Buckingham County,Virginia,United States"
50855,virginia city of buena vista united states,",City of Buena Vista,Virginia,United States"
50856,virginia carroll county united states,",Carroll County,Virginia,United States"
50857,virginia northampton county united states,",Northampton County,Virginia,United States"
50858,virginia isle of wight county united states,",Isle of Wight County,Virginia,United States"
50859,virginia russell county united states,",Russell County,Virginia,United States"
50860,virginia roanoke county united states,",Roanoke County,Virginia,United States"
50861,virginia city of roanoke united states,",City of Roanoke,Virginia,United States"
50862,virginia king william county united states,",King William County,Virginia,United States"
50863,virginia henrico county united states,",Henrico County,Virginia,United States"
50864,virginia charles city county united states,",Charles City County,Virginia,United States"
50865,virginia charlotte county united states,",Charlotte County,Virginia,United States"
50866,virginia city of charlottesville united states,",City of Charlottesville,Virginia,United States"
50867,virginia pittsylvania county united states,",Pittsylvania County,Virginia,United States"
50868,virginia city of chesapeake united states,",City of Chesapeake,Virginia,United States"
50869,virginia alleghany county united states,",Alleghany County,Virginia,United States"
50870,virginia dickenson county united states,",Dickenson County,Virginia,United States"
50871,virginia westmoreland county united states,",Westmoreland County,Virginia,United States"
50872,virginia city of colonial heights united states,",City of Colonial Heights,Virginia,United States"
50873,virginia southampton county united states,",Southampton County,Virginia,United States"
50874,virginia city of covington united states,",City of Covington,Virginia,United States"
50875,virginia augusta county united states,",Augusta County,Virginia,United States"
50876,virginia albemarle county united states,",Albemarle County,Virginia,United States"
50877,virginia culpeper county united states,",Culpeper County,Virginia,United States"
50878,virginia cumberland county united states,",Cumberland County,Virginia,United States"
50879,virginia king george county united states,",King George County,Virginia,United States"
50880,virginia city of danville united states,",City of Danville,Virginia,United States"
50881,virginia middlesex county united states,",Middlesex County,Virginia,United States"
50882,virginia dinwiddie county united states,",Dinwiddie County,Virginia,United States"
50883,virginia lee county united states,",Lee County,Virginia,United States"
50884,virginia pulaski county united states,",Pulaski County,Virginia,United States"
50885,virginia city of hampton united states,",City of Hampton,Virginia,United States"
50886,virginia rockbridge county united states,",Rockbridge County,Virginia,United States"
50887,virginia city of emporia united states,",City of Emporia,Virginia,United States"
50888,virginia city of fairfax united states,",City of Fairfax,Virginia,United States"
50889,virginia city of falls church united states,",City of Falls Church,Virginia,United States"
50890,virginia prince edward county united states,",Prince Edward County,Virginia,United States"
50891,virginia franklin county united states,",Franklin County,Virginia,United States"
50892,virginia floyd county united states,",Floyd County,Virginia,United States"
50893,virginia bedford county united states,",Bedford County,Virginia,United States"
50894,virginia city of franklin united states,",City of Franklin,Virginia,United States"
50895,virginia city of fredericksburg united states,",City of Fredericksburg,Virginia,United States"
50896,virginia city of galax united states,",City of Galax,Virginia,United States"
50897,virginia scott county united states,",Scott County,Virginia,United States"
50898,virginia gloucester county united states,",Gloucester County,Virginia,United States"
50899,virginia goochland county united states,",Goochland County,Virginia,United States"
50900,virginia orange county united states,",Orange County,Virginia,United States"
50901,virginia buchanan county united states,",Buchanan County,Virginia,United States"
50902,virginia halifax county united states,",Halifax County,Virginia,United States"
50903,virginia city of harrisonburg united states,",City of Harrisonburg,Virginia,United States"
50904,virginia northumberland county united states,",Northumberland County,Virginia,United States"
50905,virginia city of hopewell united states,",City of Hopewell,Virginia,United States"
50906,virginia lunenburg county united states,",Lunenburg County,Virginia,United States"
50907,virginia lancaster county united states,",Lancaster County,Virginia,United States"
50908,virginia king and queen county united states,",King and Queen County,Virginia,United States"
50909,virginia fluvanna county united states,",Fluvanna County,Virginia,United States"
50910,virginia brunswick county united states,",Brunswick County,Virginia,United States"
50911,virginia city of lexington united states,",City of Lexington,Virginia,United States"
50912,virginia louisa county united states,",Louisa County,Virginia,United States"
50913,virginia nelson county united states,",Nelson County,Virginia,United States"
50914,virginia page county united states,",Page County,Virginia,United States"
50915,virginia city of lynchburg united states,",City of Lynchburg,Virginia,United States"
50916,virginia city of manassas united states,",City of Manassas,Virginia,United States"
50917,virginia city of manassas park united states,",City of Manassas Park,Virginia,United States"
50918,virginia city of martinsville united states,",City of Martinsville,Virginia,United States"
50919,virginia mathews county united states,",Mathews County,Virginia,United States"
50920,virginia frederick county united states,",Frederick County,Virginia,United States"
50921,virginia highland county united states,",Highland County,Virginia,United States"
50922,virginia giles county united states,",Giles County,Virginia,United States"
50923,virginia craig county united states,",Craig County,Virginia,United States"
50924,virginia city of newport news united states,",City of Newport News,Virginia,United States"
50925,virginia city of norfolk united states,",City of Norfolk,Virginia,United States"
50926,virginia city of norton united states,",City of Norton,Virginia,United States"
50927,virginia patrick county united states,",Patrick County,Virginia,United States"
50928,virginia city of petersburg united states,",City of Petersburg,Virginia,United States"
50929,virginia city of poquoson united states,",City of Poquoson,Virginia,United States"
50930,virginia city of portsmouth united states,",City of Portsmouth,Virginia,United States"
50931,virginia powhatan county united states,",Powhatan County,Virginia,United States"
50932,virginia prince george county united states,",Prince George County,Virginia,United States"
50933,virginia city of radford united states,",City of Radford,Virginia,United States"
50934,virginia city of richmond united states,",City of Richmond,Virginia,United States"
50935,virginia greene county united states,",Greene County,Virginia,United States"
50936,virginia wythe county united states,",Wythe County,Virginia,United States"
50937,virginia city of salem united states,",City of Salem,Virginia,United States"
50938,virginia city of suffolk united states,",City of Suffolk,Virginia,United States"
50939,virginia spotsylvania county united states,",Spotsylvania County,Virginia,United States"
50940,virginia city of staunton united states,",City of Staunton,Virginia,United States"
50941,virginia surry county united states,",Surry County,Virginia,United States"
50942,virginia sussex county united states,",Sussex County,Virginia,United States"
50943,virginia essex county united states,",Essex County,Virginia,United States"
50944,virginia city of virginia beach united states,",City of Virginia Beach,Virginia,United States"
50945,virginia bath county united states,",Bath County,Virginia,United States"
50946,virginia richmond county united states,",Richmond County,Virginia,United States"
50947,virginia rappahannock county united states,",Rappahannock County,Virginia,United States"
50948,virginia city of waynesboro united states,",City of Waynesboro,Virginia,United States"
50949,virginia city of williamsburg united states,",City of Williamsburg,Virginia,United States"
50950,virginia city of winchester united states,",City of Winchester,Virginia,United States"
50951,west virginia greenbrier county united states,",Greenbrier County,West Virginia,United States"
50952,west virginia kanawha county united states,",Kanawha County,West Virginia,United States"
50953,west virginia fayette county united states,",Fayette County,West Virginia,United States"
50954,west virginia mercer county united states,",Mercer County,West Virginia,United States"
50955,west virginia cabell county united states,",Cabell County,West Virginia,United States"
50956,west virginia marion county united states,",Marion County,West Virginia,United States"
50957,west virginia raleigh county united states,",Raleigh County,West Virginia,United States"
50958,west virginia barbour county united states,",Barbour County,West Virginia,United States"
50959,west virginia morgan county united states,",Morgan County,West Virginia,United States"
50960,west virginia harrison county united states,",Harrison County,West Virginia,United States"
50961,west virginia wood county united states,",Wood County,West Virginia,United States"
50962,west virginia jefferson county united states,",Jefferson County,West Virginia,United States"
50963,west virginia monongalia county united states,",Monongalia County,West Virginia,United States"
50964,west virginia upshur county united states,",Upshur County,West Virginia,United States"
50965,west virginia putnam county united states,",Putnam County,West Virginia,United States"
50966,west virginia wayne county united states,",Wayne County,West Virginia,United States"
50967,west virginia logan county united states,",Logan County,West Virginia,United States"
50968,west virginia clay county united states,",Clay County,West Virginia,United States"
50969,west virginia nicholas county united states,",Nicholas County,West Virginia,United States"
50970,west virginia wirt county united states,",Wirt County,West Virginia,United States"
50971,west virginia randolph county united states,",Randolph County,West Virginia,United States"
50972,west virginia mineral county united states,",Mineral County,West Virginia,United States"
50973,west virginia pendleton county united states,",Pendleton County,West Virginia,United States"
50974,west virginia mingo county united states,",Mingo County,West Virginia,United States"
50975,west virginia gilmer county united states,",Gilmer County,West Virginia,United States"
50976,west virginia marshall county united states,",Marshall County,West Virginia,United States"
50977,west virginia taylor county united states,",Taylor County,West Virginia,United States"
50978,west virginia calhoun county united states,",Calhoun County,West Virginia,United States"
50979,west virginia lincoln county united states,",Lincoln County,West Virginia,United States"
50980,west virginia ritchie county united states,",Ritchie County,West Virginia,United States"
50981,west virginia summers county united states,",Summers County,West Virginia,United States"
50982,west virginia berkeley county united states,",Berkeley County,West Virginia,United States"
50983,west virginia preston county united states,",Preston County,West Virginia,United States"
50984,west virginia boone county united states,",Boone County,West Virginia,United States"
50985,west virginia pocahontas county united states,",Pocahontas County,West Virginia,United States"
50986,west virginia tyler county united states,",Tyler County,West Virginia,United States"
50987,west virginia hardy county united states,",Hardy County,West Virginia,United States"
50988,west virginia wyoming county united states,",Wyoming County,West Virginia,United States"
50989,west virginia wetzel county united states,",Wetzel County,West Virginia,United States"
50990,west virginia mason county united states,",Mason County,West Virginia,United States"
50991,west virginia tucker county united states,",Tucker County,West Virginia,United States"
50992,west virginia grant county united states,",Grant County,West Virginia,United States"
50993,west virginia jackson county united states,",Jackson County,West Virginia,United States"
50994,west virginia hampshire county united states,",Hampshire County,West Virginia,United States"
50995,west virginia pleasants county united states,",Pleasants County,West Virginia,United States"
50996,west virginia roane county united states,",Roane County,West Virginia,United States"
50997,west virginia braxton county united states,",Braxton County,West Virginia,United States"
50998,west virginia monroe county united states,",Monroe County,West Virginia,United States"
50999,west virginia webster county united states,",Webster County,West Virginia,United States"
51000,west virginia mcdowell county united states,",McDowell County,West Virginia,United States"
51001,west virginia doddridge county united states,",Doddridge County,West Virginia,United States"
51002,west virginia lewis county united states,",Lewis County,West Virginia,United States"
51003,illinois jasper county united states,",Jasper County,Illinois,United States"
51004,missouri osage county united states,",Osage County,Missouri,United States"
51005,oklahoma coal county united states,",Coal County,Oklahoma,United States"
51006,virginia new kent county united states,",New Kent County,Virginia,United States"
51007,virginia grayson county united states,",Grayson County,Virginia,United States"
51008,alabama limestone county united states,",Limestone County,Alabama,United States"
51009,connecticut tolland county united states,",Tolland County,Connecticut,United States"
51010,connecticut hartford county united states,",Hartford County,Connecticut,United States"
51011,connecticut fairfield county united states,",Fairfield County,Connecticut,United States"
51012,illinois fulton county united states,",Fulton County,Illinois,United States"
51013,illinois lasalle county united states,",LaSalle County,Illinois,United States"
51014,illinois dupage county united states,",DuPage County,Illinois,United States"
51015,illinois stephenson county united states,",Stephenson County,Illinois,United States"
51016,connecticut middlesex county united states,",Middlesex County,Connecticut,United States"
51017,massachusetts barnstable county united states,",Barnstable County,Massachusetts,United States"
51018,massachusetts essex county united states,",Essex County,Massachusetts,United States"
51019,massachusetts suffolk county united states,",Suffolk County,Massachusetts,United States"
51020,maine york county united states,",York County,Maine,United States"
51021,maine knox county united states,",Knox County,Maine,United States"
51022,connecticut windham county united states,",Windham County,Connecticut,United States"
51023,michigan wayne county united states,",Wayne County,Michigan,United States"
51024,missouri knox county united states,",Knox County,Missouri,United States"
51025,connecticut new haven county united states,",New Haven County,Connecticut,United States"
51026,new jersey mercer county united states,",Mercer County,New Jersey,United States"
51027,new york onondaga county united states,",Onondaga County,New York,United States"
51028,new york wayne county united states,",Wayne County,New York,United States"
51029,new york steuben county united states,",Steuben County,New York,United States"
51030,new york albany county united states,",Albany County,New York,United States"
51031,ohio lorain county united states,",Lorain County,Ohio,United States"
51032,ohio cuyahoga county united states,",Cuyahoga County,Ohio,United States"
51033,ohio ottawa county united states,",Ottawa County,Ohio,United States"
51034,pennsylvania allegheny county united states,",Allegheny County,Pennsylvania,United States"
51035,south dakota hamlin county united states,",Hamlin County,South Dakota,United States"
51036,connecticut new london county united states,",New London County,Connecticut,United States"
51037,connecticut litchfield county united states,",Litchfield County,Connecticut,United States"
51038,iowa hardin county united states,",Hardin County,Iowa,United States"
51039,iowa dallas county united states,",Dallas County,Iowa,United States"
51040,iowa plymouth county united states,",Plymouth County,Iowa,United States"
51041,iowa monroe county united states,",Monroe County,Iowa,United States"
51042,iowa kossuth county united states,",Kossuth County,Iowa,United States"
51043,iowa butler county united states,",Butler County,Iowa,United States"
51044,iowa buena vista county united states,",Buena Vista County,Iowa,United States"
51045,iowa sioux county united states,",Sioux County,Iowa,United States"
51046,iowa polk county united states,",Polk County,Iowa,United States"
51047,iowa story county united states,",Story County,Iowa,United States"
51048,iowa jones county united states,",Jones County,Iowa,United States"
51049,iowa dickinson county united states,",Dickinson County,Iowa,United States"
51050,iowa dubuque county united states,",Dubuque County,Iowa,United States"
51051,iowa benton county united states,",Benton County,Iowa,United States"
51052,iowa cass county united states,",Cass County,Iowa,United States"
51053,iowa audubon county united states,",Audubon County,Iowa,United States"
51054,iowa cherokee county united states,",Cherokee County,Iowa,United States"
51055,iowa pottawattamie county united states,",Pottawattamie County,Iowa,United States"
51056,iowa jasper county united states,",Jasper County,Iowa,United States"
51057,iowa taylor county united states,",Taylor County,Iowa,United States"
51058,iowa jackson county united states,",Jackson County,Iowa,United States"
51059,iowa wright county united states,",Wright County,Iowa,United States"
51060,iowa scott county united states,",Scott County,Iowa,United States"
51061,iowa davis county united states,",Davis County,Iowa,United States"
51062,iowa boone county united states,",Boone County,Iowa,United States"
51063,iowa hancock county united states,",Hancock County,Iowa,United States"
51064,iowa poweshiek county united states,",Poweshiek County,Iowa,United States"
51065,iowa madison county united states,",Madison County,Iowa,United States"
51066,iowa des moines county united states,",Des Moines County,Iowa,United States"
51067,iowa clinton county united states,",Clinton County,Iowa,United States"
51068,iowa warren county united states,",Warren County,Iowa,United States"
51069,iowa carroll county united states,",Carroll County,Iowa,United States"
51070,iowa black hawk county united states,",Black Hawk County,Iowa,United States"
51071,iowa linn county united states,",Linn County,Iowa,United States"
51072,iowa appanoose county united states,",Appanoose County,Iowa,United States"
51073,iowa lucas county united states,",Lucas County,Iowa,United States"
51074,iowa floyd county united states,",Floyd County,Iowa,United States"
51075,iowa page county united states,",Page County,Iowa,United States"
51076,iowa cerro gordo county united states,",Cerro Gordo County,Iowa,United States"
51077,iowa louisa county united states,",Louisa County,Iowa,United States"
51078,iowa grundy county united states,",Grundy County,Iowa,United States"
51079,iowa johnson county united states,",Johnson County,Iowa,United States"
51080,iowa adams county united states,",Adams County,Iowa,United States"
51081,iowa wayne county united states,",Wayne County,Iowa,United States"
51082,iowa howard county united states,",Howard County,Iowa,United States"
51083,iowa union county united states,",Union County,Iowa,United States"
51084,iowa humboldt county united states,",Humboldt County,Iowa,United States"
51085,iowa winneshiek county united states,",Winneshiek County,Iowa,United States"
51086,iowa crawford county united states,",Crawford County,Iowa,United States"
51087,iowa bremer county united states,",Bremer County,Iowa,United States"
51088,iowa harrison county united states,",Harrison County,Iowa,United States"
51089,iowa cedar county united states,",Cedar County,Iowa,United States"
51090,iowa tama county united states,",Tama County,Iowa,United States"
51091,iowa wapello county united states,",Wapello County,Iowa,United States"
51092,iowa clayton county united states,",Clayton County,Iowa,United States"
51093,iowa palo alto county united states,",Palo Alto County,Iowa,United States"
51094,iowa emmet county united states,",Emmet County,Iowa,United States"
51095,iowa buchanan county united states,",Buchanan County,Iowa,United States"
51096,iowa jefferson county united states,",Jefferson County,Iowa,United States"
51097,iowa fayette county united states,",Fayette County,Iowa,United States"
