Unnamed: 0,name,mapped_data
51276,nebraska thurston county,",Thurston County,Nebraska,United States"
51277,nebraska seward county,",Seward County,Nebraska,United States"
51278,nebraska kearney county,",Kearney County,Nebraska,United States"
51279,nebraska otoe county,",Otoe County,Nebraska,United States"
51280,nebraska antelope county,",Antelope County,Nebraska,United States"
51281,nebraska nuckolls county,",Nuckolls County,Nebraska,United States"
51282,nebraska burt county,",Burt County,Nebraska,United States"
51283,nebraska valley county,",Valley County,Nebraska,United States"
51284,nebraska polk county,",Polk County,Nebraska,United States"
51285,nebraska pawnee county,",Pawnee County,Nebraska,United States"
51286,nebraska pierce county,",Pierce County,Nebraska,United States"
51287,nebraska dixon county,",Dixon County,Nebraska,United States"
51288,nebraska webster county,",Webster County,Nebraska,United States"
51289,nebraska howard county,",Howard County,Nebraska,United States"
51290,nebraska colfax county,",Colfax County,Nebraska,United States"
51291,nebraska stanton county,",Stanton County,Nebraska,United States"
51292,nebraska keya paha county,",Keya Paha County,Nebraska,United States"
51293,nebraska loup county,",Loup County,Nebraska,United States"
51294,nebraska johnson county,",Johnson County,Nebraska,United States"
51295,nebraska wayne county,",Wayne County,Nebraska,United States"
51296,nebraska cuming county,",Cuming County,Nebraska,United States"
51297,nebraska york county,",York County,Nebraska,United States"
51298,new hampshire grafton county,",Grafton County,New Hampshire,United States"
51299,new hampshire merrimack county,",Merrimack County,New Hampshire,United States"
51300,new hampshire cheshire county,",Cheshire County,New Hampshire,United States"
51301,new hampshire hillsborough county,",Hillsborough County,New Hampshire,United States"
51302,new hampshire rockingham county,",Rockingham County,New Hampshire,United States"
51303,new hampshire belknap county,",Belknap County,New Hampshire,United States"
51304,new hampshire strafford county,",Strafford County,New Hampshire,United States"
51305,new hampshire coos county,",Coos County,New Hampshire,United States"
51306,new hampshire carroll county,",Carroll County,New Hampshire,United States"
51307,new hampshire sullivan county,",Sullivan County,New Hampshire,United States"
51308,new jersey bergen county,",Bergen County,New Jersey,United States"
51309,new jersey monmouth county,",Monmouth County,New Jersey,United States"
51310,new jersey warren county,",Warren County,New Jersey,United States"
51311,new jersey hunterdon county,",Hunterdon County,New Jersey,United States"
51312,new jersey middlesex county,",Middlesex County,New Jersey,United States"
51313,new jersey hudson county,",Hudson County,New Jersey,United States"
51314,new jersey somerset county,",Somerset County,New Jersey,United States"
51315,new jersey essex county,",Essex County,New Jersey,United States"
51316,new jersey union county,",Union County,New Jersey,United States"
51317,new jersey passaic county,",Passaic County,New Jersey,United States"
51318,new jersey morris county,",Morris County,New Jersey,United States"
51319,new jersey sussex county,",Sussex County,New Jersey,United States"
51320,new york jefferson county,",Jefferson County,New York,United States"
51321,new york rockland county,",Rockland County,New York,United States"
51322,new york erie county,",Erie County,New York,United States"
51323,new york nassau county,",Nassau County,New York,United States"
51324,new york orleans county,",Orleans County,New York,United States"
51325,new york allegany county,",Allegany County,New York,United States"
51326,new york cattaraugus county,",Cattaraugus County,New York,United States"
51327,new york suffolk county,",Suffolk County,New York,United States"
51328,new york montgomery county,",Montgomery County,New York,United States"
51329,new york tioga county,",Tioga County,New York,United States"
51330,new york wyoming county,",Wyoming County,New York,United States"
51331,new york westchester county,",Westchester County,New York,United States"
51332,new york dutchess county,",Dutchess County,New York,United States"
51333,new york greene county,",Greene County,New York,United States"
51334,new york cayuga county,",Cayuga County,New York,United States"
51335,new york rensselaer county,",Rensselaer County,New York,United States"
51336,new york livingston county,",Livingston County,New York,United States"
51337,new york chenango county,",Chenango County,New York,United States"
51338,new york saratoga county,",Saratoga County,New York,United States"
51339,new york orange county,",Orange County,New York,United States"
51340,new york genesee county,",Genesee County,New York,United States"
51341,new york kings county,",Kings County,New York,United States"
51342,new york chemung county,",Chemung County,New York,United States"
51343,new york broome county,",Broome County,New York,United States"
51344,new york richmond county,",Richmond County,New York,United States"
51345,new york madison county,",Madison County,New York,United States"
51346,new york oneida county,",Oneida County,New York,United States"
51347,new york putnam county,",Putnam County,New York,United States"
51348,new york seneca county,",Seneca County,New York,United States"
51349,new york monroe county,",Monroe County,New York,United States"
51350,new york fulton county,",Fulton County,New York,United States"
51351,new york chautauqua county,",Chautauqua County,New York,United States"
51352,new york bronx,",Bronx,New York,United States"
51353,new york ulster county,",Ulster County,New York,United States"
51354,new york washington county,",Washington County,New York,United States"
51355,new york ontario county,",Ontario County,New York,United States"
51356,new york st. lawrence county,",St. Lawrence County,New York,United States"
51357,new york tompkins county,",Tompkins County,New York,United States"
51358,new york oswego county,",Oswego County,New York,United States"
51359,new york clinton county,",Clinton County,New York,United States"
51360,new york columbia county,",Columbia County,New York,United States"
51361,new york schoharie county,",Schoharie County,New York,United States"
51362,new york otsego county,",Otsego County,New York,United States"
51363,new york cortland county,",Cortland County,New York,United States"
51364,new york delaware county,",Delaware County,New York,United States"
51365,new york herkimer county,",Herkimer County,New York,United States"
51366,new york yates county,",Yates County,New York,United States"
51367,new york schenectady county,",Schenectady County,New York,United States"
51368,new york essex county,",Essex County,New York,United States"
51369,new york niagara county,",Niagara County,New York,United States"
51370,new york warren county,",Warren County,New York,United States"
51371,new york new york county,",New York County,New York,United States"
51372,new york queens county,",Queens County,New York,United States"
51373,new york hamilton county,",Hamilton County,New York,United States"
51374,new york sullivan county,",Sullivan County,New York,United States"
51375,new york lewis county,",Lewis County,New York,United States"
51376,new york franklin county,",Franklin County,New York,United States"
51377,new york schuyler county,",Schuyler County,New York,United States"
51378,new york  ,", ,New York,United States"
51379,ohio hardin county,",Hardin County,Ohio,United States"
51380,ohio summit county,",Summit County,Ohio,United States"
51381,ohio stark county,",Stark County,Ohio,United States"
51382,ohio ashtabula county,",Ashtabula County,Ohio,United States"
51383,ohio shelby county,",Shelby County,Ohio,United States"
51384,ohio paulding county,",Paulding County,Ohio,United States"
51385,ohio wayne county,",Wayne County,Ohio,United States"
51386,ohio fulton county,",Fulton County,Ohio,United States"
51387,ohio hancock county,",Hancock County,Ohio,United States"
51388,ohio ashland county,",Ashland County,Ohio,United States"
51389,ohio delaware county,",Delaware County,Ohio,United States"
51390,ohio portage county,",Portage County,Ohio,United States"
51391,ohio mahoning county,",Mahoning County,Ohio,United States"
51392,ohio geauga county,",Geauga County,Ohio,United States"
51393,ohio sandusky county,",Sandusky County,Ohio,United States"
51394,ohio logan county,",Logan County,Ohio,United States"
51395,ohio huron county,",Huron County,Ohio,United States"
51396,ohio allen county,",Allen County,Ohio,United States"
51397,ohio trumbull county,",Trumbull County,Ohio,United States"
51398,ohio wood county,",Wood County,Ohio,United States"
51399,ohio jefferson county,",Jefferson County,Ohio,United States"
51400,ohio medina county,",Medina County,Ohio,United States"
51401,ohio williams county,",Williams County,Ohio,United States"
51402,ohio crawford county,",Crawford County,Ohio,United States"
51403,ohio harrison county,",Harrison County,Ohio,United States"
51404,ohio columbiana county,",Columbiana County,Ohio,United States"
51405,ohio morrow county,",Morrow County,Ohio,United States"
51406,ohio wyandot county,",Wyandot County,Ohio,United States"
51407,ohio carroll county,",Carroll County,Ohio,United States"
51408,ohio mercer county,",Mercer County,Ohio,United States"
51409,ohio knox county,",Knox County,Ohio,United States"
51410,ohio putnam county,",Putnam County,Ohio,United States"
51411,ohio van wert county,",Van Wert County,Ohio,United States"
51412,ohio coshocton county,",Coshocton County,Ohio,United States"
51413,ohio auglaize county,",Auglaize County,Ohio,United States"
51414,ohio lucas county,",Lucas County,Ohio,United States"
51415,ohio defiance county,",Defiance County,Ohio,United States"
51416,ohio tuscarawas county,",Tuscarawas County,Ohio,United States"
51417,ohio henry county,",Henry County,Ohio,United States"
51418,ohio lake county,",Lake County,Ohio,United States"
51419,ohio seneca county,",Seneca County,Ohio,United States"
51420,ohio erie county,",Erie County,Ohio,United States"
51421,ohio richland county,",Richland County,Ohio,United States"
51422,ohio marion county,",Marion County,Ohio,United States"
51423,ohio union county,",Union County,Ohio,United States"
51424,ohio champaign county,",Champaign County,Ohio,United States"
51425,ohio holmes county,",Holmes County,Ohio,United States"
51426,pennsylvania erie county,",Erie County,Pennsylvania,United States"
51427,pennsylvania jefferson county,",Jefferson County,Pennsylvania,United States"
51428,pennsylvania lehigh county,",Lehigh County,Pennsylvania,United States"
51429,pennsylvania beaver county,",Beaver County,Pennsylvania,United States"
51430,pennsylvania berks county,",Berks County,Pennsylvania,United States"
51431,pennsylvania columbia county,",Columbia County,Pennsylvania,United States"
51432,pennsylvania blair county,",Blair County,Pennsylvania,United States"
51433,pennsylvania lebanon county,",Lebanon County,Pennsylvania,United States"
51434,pennsylvania armstrong county,",Armstrong County,Pennsylvania,United States"
51435,pennsylvania lackawanna county,",Lackawanna County,Pennsylvania,United States"
51436,pennsylvania monroe county,",Monroe County,Pennsylvania,United States"
51437,pennsylvania westmoreland county,",Westmoreland County,Pennsylvania,United States"
51438,pennsylvania schuylkill county,",Schuylkill County,Pennsylvania,United States"
51439,pennsylvania luzerne county,",Luzerne County,Pennsylvania,United States"
51440,pennsylvania bradford county,",Bradford County,Pennsylvania,United States"
51441,pennsylvania clinton county,",Clinton County,Pennsylvania,United States"
51442,pennsylvania washington county,",Washington County,Pennsylvania,United States"
51443,pennsylvania northampton county,",Northampton County,Pennsylvania,United States"
51444,pennsylvania cambria county,",Cambria County,Pennsylvania,United States"
51445,pennsylvania bedford county,",Bedford County,Pennsylvania,United States"
51446,pennsylvania bucks county,",Bucks County,Pennsylvania,United States"
51447,pennsylvania centre county,",Centre County,Pennsylvania,United States"
51448,pennsylvania mifflin county,",Mifflin County,Pennsylvania,United States"
51449,pennsylvania lawrence county,",Lawrence County,Pennsylvania,United States"
51450,pennsylvania pike county,",Pike County,Pennsylvania,United States"
51451,pennsylvania indiana county,",Indiana County,Pennsylvania,United States"
51452,pennsylvania tioga county,",Tioga County,Pennsylvania,United States"
51453,pennsylvania cumberland county,",Cumberland County,Pennsylvania,United States"
51454,pennsylvania mckean county,",McKean County,Pennsylvania,United States"
51455,pennsylvania dauphin county,",Dauphin County,Pennsylvania,United States"
51456,pennsylvania butler county,",Butler County,Pennsylvania,United States"
51457,pennsylvania crawford county,",Crawford County,Pennsylvania,United States"
51458,pennsylvania clarion county,",Clarion County,Pennsylvania,United States"
51459,pennsylvania clearfield county,",Clearfield County,Pennsylvania,United States"
51460,pennsylvania potter county,",Potter County,Pennsylvania,United States"
51461,pennsylvania montour county,",Montour County,Pennsylvania,United States"
51462,pennsylvania northumberland county,",Northumberland County,Pennsylvania,United States"
51463,pennsylvania lycoming county,",Lycoming County,Pennsylvania,United States"
51464,pennsylvania perry county,",Perry County,Pennsylvania,United States"
51465,pennsylvania cameron county,",Cameron County,Pennsylvania,United States"
51466,pennsylvania wyoming county,",Wyoming County,Pennsylvania,United States"
51467,pennsylvania mercer county,",Mercer County,Pennsylvania,United States"
51468,pennsylvania susquehanna county,",Susquehanna County,Pennsylvania,United States"
51469,pennsylvania venango county,",Venango County,Pennsylvania,United States"
51470,pennsylvania wayne county,",Wayne County,Pennsylvania,United States"
51471,pennsylvania snyder county,",Snyder County,Pennsylvania,United States"
51472,pennsylvania huntingdon county,",Huntingdon County,Pennsylvania,United States"
51473,pennsylvania carbon county,",Carbon County,Pennsylvania,United States"
51474,pennsylvania elk county,",Elk County,Pennsylvania,United States"
51475,pennsylvania sullivan county,",Sullivan County,Pennsylvania,United States"
51476,pennsylvania union county,",Union County,Pennsylvania,United States"
51477,pennsylvania forest county,",Forest County,Pennsylvania,United States"
51478,pennsylvania juniata county,",Juniata County,Pennsylvania,United States"
51479,pennsylvania warren county,",Warren County,Pennsylvania,United States"
51480,rhode island washington county,",Washington County,Rhode Island,United States"
51481,rhode island bristol county,",Bristol County,Rhode Island,United States"
51482,rhode island providence county,",Providence County,Rhode Island,United States"
51483,rhode island kent county,",Kent County,Rhode Island,United States"
51484,rhode island newport county,",Newport County,Rhode Island,United States"
51485,south dakota brown county,",Brown County,South Dakota,United States"
51486,south dakota hanson county,",Hanson County,South Dakota,United States"
51487,south dakota douglas county,",Douglas County,South Dakota,United States"
51488,south dakota minnehaha county,",Minnehaha County,South Dakota,United States"
51489,south dakota union county,",Union County,South Dakota,United States"
51490,south dakota marshall county,",Marshall County,South Dakota,United States"
51491,south dakota brookings county,",Brookings County,South Dakota,United States"
51492,south dakota gregory county,",Gregory County,South Dakota,United States"
51493,south dakota lincoln county,",Lincoln County,South Dakota,United States"
51494,south dakota brule county,",Brule County,South Dakota,United States"
51495,south dakota clark county,",Clark County,South Dakota,United States"
51496,south dakota deuel county,",Deuel County,South Dakota,United States"
51497,south dakota kingsbury county,",Kingsbury County,South Dakota,United States"
51498,south dakota faulk county,",Faulk County,South Dakota,United States"
51499,south dakota moody county,",Moody County,South Dakota,United States"
51500,south dakota buffalo county,",Buffalo County,South Dakota,United States"
51501,south dakota hutchinson county,",Hutchinson County,South Dakota,United States"
51502,south dakota potter county,",Potter County,South Dakota,United States"
51503,south dakota hyde county,",Hyde County,South Dakota,United States"
51504,south dakota miner county,",Miner County,South Dakota,United States"
51505,south dakota beadle county,",Beadle County,South Dakota,United States"
51506,south dakota edmunds county,",Edmunds County,South Dakota,United States"
51507,south dakota lyman county,",Lyman County,South Dakota,United States"
51508,south dakota charles mix county,",Charles Mix County,South Dakota,United States"
51509,south dakota mcpherson county,",McPherson County,South Dakota,United States"
51510,south dakota lake county,",Lake County,South Dakota,United States"
51511,south dakota grant county,",Grant County,South Dakota,United States"
51512,south dakota hand county,",Hand County,South Dakota,United States"
51513,south dakota davison county,",Davison County,South Dakota,United States"
51514,south dakota turner county,",Turner County,South Dakota,United States"
51515,south dakota aurora county,",Aurora County,South Dakota,United States"
51516,south dakota spink county,",Spink County,South Dakota,United States"
51517,south dakota mccook county,",McCook County,South Dakota,United States"
51518,south dakota roberts county,",Roberts County,South Dakota,United States"
51519,south dakota bon homme county,",Bon Homme County,South Dakota,United States"
51520,south dakota clay county,",Clay County,South Dakota,United States"
51521,south dakota codington county,",Codington County,South Dakota,United States"
51522,south dakota day county,",Day County,South Dakota,United States"
51523,south dakota jerauld county,",Jerauld County,South Dakota,United States"
51524,south dakota tripp county,",Tripp County,South Dakota,United States"
51525,south dakota sanborn county,",Sanborn County,South Dakota,United States"
51526,south dakota yankton county,",Yankton County,South Dakota,United States"
51527,vermont bennington county,",Bennington County,Vermont,United States"
51528,vermont washington county,",Washington County,Vermont,United States"
51529,vermont windham county,",Windham County,Vermont,United States"
51530,vermont rutland county,",Rutland County,Vermont,United States"
51531,vermont addison county,",Addison County,Vermont,United States"
51532,vermont chittenden county,",Chittenden County,Vermont,United States"
51533,vermont orange county,",Orange County,Vermont,United States"
51534,vermont windsor county,",Windsor County,Vermont,United States"
51535,vermont franklin county,",Franklin County,Vermont,United States"
51536,vermont essex county,",Essex County,Vermont,United States"
51537,vermont caledonia county,",Caledonia County,Vermont,United States"
51538,vermont lamoille county,",Lamoille County,Vermont,United States"
51539,vermont orleans county,",Orleans County,Vermont,United States"
51540,vermont grand isle county,",Grand Isle County,Vermont,United States"
51541,wisconsin clark county,",Clark County,Wisconsin,United States"
51542,wisconsin adams county,",Adams County,Wisconsin,United States"
51543,wisconsin green county,",Green County,Wisconsin,United States"
51544,wisconsin kewaunee county,",Kewaunee County,Wisconsin,United States"
51545,wisconsin brown county,",Brown County,Wisconsin,United States"
51546,wisconsin buffalo county,",Buffalo County,Wisconsin,United States"
51547,wisconsin eau claire county,",Eau Claire County,Wisconsin,United States"
51548,wisconsin polk county,",Polk County,Wisconsin,United States"
51549,wisconsin portage county,",Portage County,Wisconsin,United States"
51550,wisconsin langlade county,",Langlade County,Wisconsin,United States"
51551,wisconsin outagamie county,",Outagamie County,Wisconsin,United States"
51552,wisconsin trempealeau county,",Trempealeau County,Wisconsin,United States"
51553,wisconsin ashland county,",Ashland County,Wisconsin,United States"
51554,wisconsin marathon county,",Marathon County,Wisconsin,United States"
51555,wisconsin saint croix county,",Saint Croix County,Wisconsin,United States"
51556,wisconsin la crosse county,",La Crosse County,Wisconsin,United States"
51557,wisconsin sauk county,",Sauk County,Wisconsin,United States"
51558,wisconsin iowa county,",Iowa County,Wisconsin,United States"
51559,wisconsin barron county,",Barron County,Wisconsin,United States"
51560,wisconsin milwaukee county,",Milwaukee County,Wisconsin,United States"
51561,wisconsin dodge county,",Dodge County,Wisconsin,United States"
51562,wisconsin ozaukee county,",Ozaukee County,Wisconsin,United States"
51563,wisconsin dane county,",Dane County,Wisconsin,United States"
51564,wisconsin rock county,",Rock County,Wisconsin,United States"
51565,wisconsin green lake county,",Green Lake County,Wisconsin,United States"
51566,wisconsin waukesha county,",Waukesha County,Wisconsin,United States"
51567,wisconsin jackson county,",Jackson County,Wisconsin,United States"
51568,wisconsin chippewa county,",Chippewa County,Wisconsin,United States"
51569,wisconsin racine county,",Racine County,Wisconsin,United States"
51570,wisconsin shawano county,",Shawano County,Wisconsin,United States"
51571,wisconsin grant county,",Grant County,Wisconsin,United States"
51572,wisconsin dunn county,",Dunn County,Wisconsin,United States"
51573,wisconsin calumet county,",Calumet County,Wisconsin,United States"
51574,wisconsin kenosha county,",Kenosha County,Wisconsin,United States"
51575,wisconsin jefferson county,",Jefferson County,Wisconsin,United States"
51576,wisconsin fond du lac county,",Fond du Lac County,Wisconsin,United States"
51577,wisconsin monroe county,",Monroe County,Wisconsin,United States"
51578,wisconsin sheboygan county,",Sheboygan County,Wisconsin,United States"
51579,wisconsin manitowoc county,",Manitowoc County,Wisconsin,United States"
51580,wisconsin waupaca county,",Waupaca County,Wisconsin,United States"
51581,wisconsin columbia county,",Columbia County,Wisconsin,United States"
51582,wisconsin walworth county,",Walworth County,Wisconsin,United States"
51583,wisconsin forest county,",Forest County,Wisconsin,United States"
51584,wisconsin lafayette county,",Lafayette County,Wisconsin,United States"
51585,wisconsin pepin county,",Pepin County,Wisconsin,United States"
51586,wisconsin vilas county,",Vilas County,Wisconsin,United States"
51587,wisconsin pierce county,",Pierce County,Wisconsin,United States"
51588,wisconsin juneau county,",Juneau County,Wisconsin,United States"
51589,wisconsin florence county,",Florence County,Wisconsin,United States"
51590,wisconsin washington county,",Washington County,Wisconsin,United States"
51591,wisconsin oconto county,",Oconto County,Wisconsin,United States"
51592,wisconsin burnett county,",Burnett County,Wisconsin,United States"
51593,wisconsin sawyer county,",Sawyer County,Wisconsin,United States"
51594,wisconsin vernon county,",Vernon County,Wisconsin,United States"
51595,wisconsin iron county,",Iron County,Wisconsin,United States"
51596,wisconsin menominee county,",Menominee County,Wisconsin,United States"
51597,wisconsin rusk county,",Rusk County,Wisconsin,United States"
51598,wisconsin douglas county,",Douglas County,Wisconsin,United States"
51599,wisconsin wood county,",Wood County,Wisconsin,United States"
51600,wisconsin marinette county,",Marinette County,Wisconsin,United States"
51601,wisconsin taylor county,",Taylor County,Wisconsin,United States"
51602,wisconsin winnebago county,",Winnebago County,Wisconsin,United States"
51603,wisconsin lincoln county,",Lincoln County,Wisconsin,United States"
51604,wisconsin marquette county,",Marquette County,Wisconsin,United States"
51605,wisconsin price county,",Price County,Wisconsin,United States"
51606,wisconsin crawford county,",Crawford County,Wisconsin,United States"
51607,wisconsin waushara county,",Waushara County,Wisconsin,United States"
51608,wisconsin oneida county,",Oneida County,Wisconsin,United States"
51609,wisconsin richland county,",Richland County,Wisconsin,United States"
51610,wisconsin washburn county,",Washburn County,Wisconsin,United States"
51611,wisconsin door county,",Door County,Wisconsin,United States"
51612,wisconsin bayfield county,",Bayfield County,Wisconsin,United States"
51613,west virginia brooke county,",Brooke County,West Virginia,United States"
51614,west virginia ohio county,",Ohio County,West Virginia,United States"
51615,west virginia hancock county,",Hancock County,West Virginia,United States"
51616,arizona navajo county,",Navajo County,Arizona,United States"
51617,california ventura county,",Ventura County,California,United States"
51618,arizona cochise county,",Cochise County,Arizona,United States"
51619,california lake county,",Lake County,California,United States"
51620,arizona yavapai county,",Yavapai County,Arizona,United States"
51621,california kern county,",Kern County,California,United States"
51622,california contra costa county,",Contra Costa County,California,United States"
51623,kansas lane county,",Lane County,Kansas,United States"
51624,new mexico mora county,",Mora County,New Mexico,United States"
51625,arizona pinal county,",Pinal County,Arizona,United States"
51626,utah juab county,",Juab County,Utah,United States"
51627,arizona maricopa county,",Maricopa County,Arizona,United States"
51628,arizona mohave county,",Mohave County,Arizona,United States"
51629,arizona graham county,",Graham County,Arizona,United States"
51630,arizona gila county,",Gila County,Arizona,United States"
51631,arizona pima county,",Pima County,Arizona,United States"
51632,arizona apache county,",Apache County,Arizona,United States"
51633,arizona la paz county,",La Paz County,Arizona,United States"
51634,arizona greenlee county,",Greenlee County,Arizona,United States"
51635,arizona coconino county,",Coconino County,Arizona,United States"
51636,arizona yuma county,",Yuma County,Arizona,United States"
51637,arizona santa cruz county,",Santa Cruz County,Arizona,United States"
51638,california los angeles county,",Los Angeles County,California,United States"
51639,california san bernardino county,",San Bernardino County,California,United States"
51640,california riverside county,",Riverside County,California,United States"
51641,california madera county,",Madera County,California,United States"
51642,california alameda county,",Alameda County,California,United States"
51643,california orange county,",Orange County,California,United States"
51644,california solano county,",Solano County,California,United States"
51645,california tulare county,",Tulare County,California,United States"
51646,california san diego county,",San Diego County,California,United States"
51647,california nevada county,",Nevada County,California,United States"
51648,california santa clara county,",Santa Clara County,California,United States"
51649,california napa county,",Napa County,California,United States"
51650,california santa cruz county,",Santa Cruz County,California,United States"
51651,california calaveras county,",Calaveras County,California,United States"
51652,california sacramento county,",Sacramento County,California,United States"
51653,california colusa county,",Colusa County,California,United States"
51654,california kings county,",Kings County,California,United States"
51655,california san benito county,",San Benito County,California,United States"
51656,california san luis obispo county,",San Luis Obispo County,California,United States"
51657,california san mateo county,",San Mateo County,California,United States"
51658,california merced county,",Merced County,California,United States"
51659,california fresno county,",Fresno County,California,United States"
51660,california placer county,",Placer County,California,United States"
51661,california el dorado county,",El Dorado County,California,United States"
51662,california san joaquin county,",San Joaquin County,California,United States"
51663,california marin county,",Marin County,California,United States"
51664,california butte county,",Butte County,California,United States"
51665,california inyo county,",Inyo County,California,United States"
51666,california sonoma county,",Sonoma County,California,United States"
51667,california mendocino county,",Mendocino County,California,United States"
51668,california monterey county,",Monterey County,California,United States"
51669,california imperial county,",Imperial County,California,United States"
51670,california mono county,",Mono County,California,United States"
51671,california santa barbara county,",Santa Barbara County,California,United States"
51672,california stanislaus county,",Stanislaus County,California,United States"
51673,california tuolumne county,",Tuolumne County,California,United States"
51674,california tehama county,",Tehama County,California,United States"
51675,california yolo county,",Yolo County,California,United States"
51676,california sierra county,",Sierra County,California,United States"
51677,california plumas county,",Plumas County,California,United States"
51678,california glenn county,",Glenn County,California,United States"
51679,california amador county,",Amador County,California,United States"
51680,california yuba county,",Yuba County,California,United States"
51681,california sutter county,",Sutter County,California,United States"
51682,california mariposa county,",Mariposa County,California,United States"
51683,california san francisco county,",San Francisco County,California,United States"
51684,colorado douglas county,",Douglas County,Colorado,United States"
51685,colorado alamosa county,",Alamosa County,Colorado,United States"
51686,colorado jefferson county,",Jefferson County,Colorado,United States"
51687,colorado pitkin county,",Pitkin County,Colorado,United States"
51688,colorado adams county,",Adams County,Colorado,United States"
51689,colorado eagle county,",Eagle County,Colorado,United States"
51690,colorado garfield county,",Garfield County,Colorado,United States"
51691,colorado la plata county,",La Plata County,Colorado,United States"
51692,colorado el paso county,",El Paso County,Colorado,United States"
51693,colorado summit county,",Summit County,Colorado,United States"
51694,colorado broomfield county,",Broomfield County,Colorado,United States"
51695,colorado chaffee county,",Chaffee County,Colorado,United States"
51696,colorado kit carson county,",Kit Carson County,Colorado,United States"
51697,colorado arapahoe county,",Arapahoe County,Colorado,United States"
51698,colorado fremont county,",Fremont County,Colorado,United States"
51699,colorado delta county,",Delta County,Colorado,United States"
51700,colorado saguache county,",Saguache County,Colorado,United States"
51701,colorado gilpin county,",Gilpin County,Colorado,United States"
51702,colorado cheyenne county,",Cheyenne County,Colorado,United States"
51703,colorado mesa county,",Mesa County,Colorado,United States"
51704,colorado boulder county,",Boulder County,Colorado,United States"
51705,colorado pueblo county,",Pueblo County,Colorado,United States"
51706,colorado conejos county,",Conejos County,Colorado,United States"
51707,colorado montezuma county,",Montezuma County,Colorado,United States"
51708,colorado mineral county,",Mineral County,Colorado,United States"
51709,colorado gunnison county,",Gunnison County,Colorado,United States"
51710,colorado teller county,",Teller County,Colorado,United States"
51711,colorado rio grande county,",Rio Grande County,Colorado,United States"
51712,colorado denver county,",Denver County,Colorado,United States"
51713,colorado dolores county,",Dolores County,Colorado,United States"
51714,colorado kiowa county,",Kiowa County,Colorado,United States"
51715,colorado elbert county,",Elbert County,Colorado,United States"
51716,colorado park county,",Park County,Colorado,United States"
51717,colorado otero county,",Otero County,Colorado,United States"
51718,colorado grand county,",Grand County,Colorado,United States"
51719,colorado clear creek county,",Clear Creek County,Colorado,United States"
51720,colorado lincoln county,",Lincoln County,Colorado,United States"
51721,colorado hinsdale county,",Hinsdale County,Colorado,United States"
51722,colorado prowers county,",Prowers County,Colorado,United States"
51723,colorado bent county,",Bent County,Colorado,United States"
51724,colorado lake county,",Lake County,Colorado,United States"
51725,colorado montrose county,",Montrose County,Colorado,United States"
51726,colorado san miguel county,",San Miguel County,Colorado,United States"
51727,colorado crowley county,",Crowley County,Colorado,United States"
51728,colorado ouray county,",Ouray County,Colorado,United States"
51729,colorado archuleta county,",Archuleta County,Colorado,United States"
51730,colorado costilla county,",Costilla County,Colorado,United States"
51731,colorado san juan county,",San Juan County,Colorado,United States"
51732,colorado baca county,",Baca County,Colorado,United States"
51733,colorado las animas county,",Las Animas County,Colorado,United States"
51734,colorado huerfano county,",Huerfano County,Colorado,United States"
51735,colorado custer county,",Custer County,Colorado,United States"
51736,kansas rawlins county,",Rawlins County,Kansas,United States"
51737,kansas thomas county,",Thomas County,Kansas,United States"
51738,kansas ford county,",Ford County,Kansas,United States"
51739,kansas morton county,",Morton County,Kansas,United States"
51740,kansas finney county,",Finney County,Kansas,United States"
51741,kansas sherman county,",Sherman County,Kansas,United States"
51742,kansas gove county,",Gove County,Kansas,United States"
51743,kansas sheridan county,",Sheridan County,Kansas,United States"
51744,kansas stevens county,",Stevens County,Kansas,United States"
51745,kansas stanton county,",Stanton County,Kansas,United States"
51746,kansas kearny county,",Kearny County,Kansas,United States"
51747,kansas wichita county,",Wichita County,Kansas,United States"
51748,kansas seward county,",Seward County,Kansas,United States"
51749,kansas meade county,",Meade County,Kansas,United States"
51750,kansas logan county,",Logan County,Kansas,United States"
51751,kansas decatur county,",Decatur County,Kansas,United States"
51752,kansas cheyenne county,",Cheyenne County,Kansas,United States"
51753,kansas haskell county,",Haskell County,Kansas,United States"
51754,kansas scott county,",Scott County,Kansas,United States"
51755,kansas wallace county,",Wallace County,Kansas,United States"
51756,kansas hamilton county,",Hamilton County,Kansas,United States"
51757,kansas greeley county,",Greeley County,Kansas,United States"
51758,kansas grant county,",Grant County,Kansas,United States"
51759,new mexico santa fe county,",Santa Fe County,New Mexico,United States"
51760,new mexico socorro county,",Socorro County,New Mexico,United States"
51761,new mexico otero county,",Otero County,New Mexico,United States"
51762,new mexico bernalillo county,",Bernalillo County,New Mexico,United States"
51763,new mexico colfax county,",Colfax County,New Mexico,United States"
51764,new mexico dona ana county,",Dona Ana County,New Mexico,United States"
51765,new mexico grant county,",Grant County,New Mexico,United States"
51766,new mexico taos county,",Taos County,New Mexico,United States"
51767,new mexico eddy county,",Eddy County,New Mexico,United States"
51768,new mexico san juan county,",San Juan County,New Mexico,United States"
51769,new mexico valencia county,",Valencia County,New Mexico,United States"
51770,new mexico sandoval county,",Sandoval County,New Mexico,United States"
51771,new mexico mckinley county,",McKinley County,New Mexico,United States"
51772,new mexico lincoln county,",Lincoln County,New Mexico,United States"
51773,new mexico rio arriba county,",Rio Arriba County,New Mexico,United States"
51774,new mexico union county,",Union County,New Mexico,United States"
