Unnamed: 0,name,mapped_data
110738,de graff,"De Graff,Logan County,Ohio,United States"
110739,defiance,"Defiance,Defiance County,Ohio,United States"
110740,delaware,"Delaware,Delaware County,Ohio,United States"
110741,delphos,"Delphos,Allen County,Ohio,United States"
110742,dennison,"Dennison,Tuscarawas County,Ohio,United States"
110743,deshler,"Deshler,Henry County,Ohio,United States"
110744,east canton,"East Canton,Stark County,Ohio,United States"
110745,east liverpool,"East Liverpool,Columbiana County,Ohio,United States"
110746,east palestine,"East Palestine,Columbiana County,Ohio,United States"
110747,eastlake,"Eastlake,Lake County,Ohio,United States"
110748,eaton estates,"Eaton Estates,Lorain County,Ohio,United States"
110749,elida,"Elida,Allen County,Ohio,United States"
110750,elyria,"Elyria,Lorain County,Ohio,United States"
110751,euclid,"Euclid,Cuyahoga County,Ohio,United States"
110752,fairport harbor,"Fairport Harbor,Lake County,Ohio,United States"
110753,findlay,"Findlay,Hancock County,Ohio,United States"
110754,fort loramie,"Fort Loramie,Shelby County,Ohio,United States"
110755,fort recovery,"Fort Recovery,Mercer County,Ohio,United States"
110756,fort shawnee,"Fort Shawnee,Allen County,Ohio,United States"
110757,fostoria,"Fostoria,Seneca County,Ohio,United States"
110758,frazeysburg,"Frazeysburg,Muskingum County,Ohio,United States"
110759,gahanna,"Gahanna,Franklin County,Ohio,United States"
110760,galion,"Galion,Crawford County,Ohio,United States"
110761,gambier,"Gambier,Knox County,Ohio,United States"
110762,garfield heights,"Garfield Heights,Cuyahoga County,Ohio,United States"
110763,garrettsville,"Garrettsville,Portage County,Ohio,United States"
110764,gates mills,"Gates Mills,Cuyahoga County,Ohio,United States"
110765,geneva-on-the-lake,"Geneva-on-the-Lake,Ashtabula County,Ohio,United States"
110766,gibsonburg,"Gibsonburg,Sandusky County,Ohio,United States"
110767,glenmoor,"Glenmoor,Columbiana County,Ohio,United States"
110768,gnadenhutten,"Gnadenhutten,Tuscarawas County,Ohio,United States"
110769,green springs,"Green Springs,Sandusky County,Ohio,United States"
110770,haskins,"Haskins,Wood County,Ohio,United States"
110771,highland hills,"Highland Hills,Cuyahoga County,Ohio,United States"
110772,holgate,"Holgate,Henry County,Ohio,United States"
110773,howland center,"Howland Center,Trumbull County,Ohio,United States"
110774,huber ridge,"Huber Ridge,Franklin County,Ohio,United States"
110775,jackson center,"Jackson Center,Shelby County,Ohio,United States"
110776,kalida,"Kalida,Putnam County,Ohio,United States"
110777,la croft,"La Croft,Columbiana County,Ohio,United States"
110778,lakemore,"Lakemore,Summit County,Ohio,United States"
110779,leavittsburg,"Leavittsburg,Trumbull County,Ohio,United States"
110780,leetonia,"Leetonia,Columbiana County,Ohio,United States"
110781,leipsic,"Leipsic,Putnam County,Ohio,United States"
110782,lewis center,"Lewis Center,Delaware County,Ohio,United States"
110783,liberty center,"Liberty Center,Henry County,Ohio,United States"
110784,lorain,"Lorain,Lorain County,Ohio,United States"
110785,lordstown,"Lordstown,Trumbull County,Ohio,United States"
110786,loudonville,"Loudonville,Ashland County,Ohio,United States"
110787,lowellville,"Lowellville,Mahoning County,Ohio,United States"
110788,luckey,"Luckey,Wood County,Ohio,United States"
110789,macedonia,"Macedonia,Summit County,Ohio,United States"
110790,maple heights,"Maple Heights,Cuyahoga County,Ohio,United States"
110791,martins ferry,"Martins Ferry,Belmont County,Ohio,United States"
110792,massillon,"Massillon,Stark County,Ohio,United States"
110793,masury,"Masury,Trumbull County,Ohio,United States"
110794,maumee,"Maumee,Lucas County,Ohio,United States"
110795,mayfield heights,"Mayfield Heights,Cuyahoga County,Ohio,United States"
110796,mckinley heights,"McKinley Heights,Trumbull County,Ohio,United States"
110797,mentor,"Mentor,Lake County,Ohio,United States"
110798,mentor-on-the-lake,"Mentor-on-the-Lake,Lake County,Ohio,United States"
110799,middleburg heights,"Middleburg Heights,Cuyahoga County,Ohio,United States"
110800,middlefield,"Middlefield,Geauga County,Ohio,United States"
110801,mineral ridge,"Mineral Ridge,Trumbull County,Ohio,United States"
110802,minerva,"Minerva,Stark County,Ohio,United States"
110803,minerva park,"Minerva Park,Franklin County,Ohio,United States"
110804,mingo junction,"Mingo Junction,Jefferson County,Ohio,United States"
110805,minster,"Minster,Auglaize County,Ohio,United States"
110806,mogadore,"Mogadore,Summit County,Ohio,United States"
110807,moreland hills,"Moreland Hills,Cuyahoga County,Ohio,United States"
110808,morgandale,"Morgandale,Trumbull County,Ohio,United States"
110809,munroe falls,"Munroe Falls,Summit County,Ohio,United States"
110810,new bremen,"New Bremen,Auglaize County,Ohio,United States"
110811,new california,"New California,Union County,Ohio,United States"
110812,new middletown,"New Middletown,Mahoning County,Ohio,United States"
110813,new waterford,"New Waterford,Columbiana County,Ohio,United States"
110814,newburgh heights,"Newburgh Heights,Cuyahoga County,Ohio,United States"
110815,newcomerstown,"Newcomerstown,Tuscarawas County,Ohio,United States"
110816,newton falls,"Newton Falls,Trumbull County,Ohio,United States"
110817,north baltimore,"North Baltimore,Wood County,Ohio,United States"
110818,north canton,"North Canton,Stark County,Ohio,United States"
110819,north kingsville,"North Kingsville,Ashtabula County,Ohio,United States"
110820,north lewisburg,"North Lewisburg,Champaign County,Ohio,United States"
110821,north olmsted,"North Olmsted,Cuyahoga County,Ohio,United States"
110822,north randall,"North Randall,Cuyahoga County,Ohio,United States"
110823,north ridgeville,"North Ridgeville,Lorain County,Ohio,United States"
110824,north royalton,"North Royalton,Cuyahoga County,Ohio,United States"
110825,olmsted falls,"Olmsted Falls,Cuyahoga County,Ohio,United States"
110826,orrville,"Orrville,Wayne County,Ohio,United States"
110827,orwell,"Orwell,Ashtabula County,Ohio,United States"
110828,ottawa hills,"Ottawa Hills,Lucas County,Ohio,United States"
110829,painesville,"Painesville,Lake County,Ohio,United States"
110830,pandora,"Pandora,Putnam County,Ohio,United States"
110831,parma heights,"Parma Heights,Cuyahoga County,Ohio,United States"
110832,paulding,"Paulding,Paulding County,Ohio,United States"
110833,payne,"Payne,Paulding County,Ohio,United States"
110834,pemberville,"Pemberville,Wood County,Ohio,United States"
110835,peninsula,"Peninsula,Summit County,Ohio,United States"
110836,pepper pike,"Pepper Pike,Cuyahoga County,Ohio,United States"
110837,perry heights,"Perry Heights,Stark County,Ohio,United States"
110838,perrysburg,"Perrysburg,Wood County,Ohio,United States"
110839,piqua,"Piqua,Miami County,Ohio,United States"
110840,port clinton,"Port Clinton,Ottawa County,Ohio,United States"
110841,portage lakes,"Portage Lakes,Summit County,Ohio,United States"
110842,reminderville,"Reminderville,Summit County,Ohio,United States"
110843,richville,"Richville,Stark County,Ohio,United States"
110844,rittman,"Rittman,Wayne County,Ohio,United States"
110845,roaming shores,"Roaming Shores,Ashtabula County,Ohio,United States"
110846,rocky river,"Rocky River,Cuyahoga County,Ohio,United States"
110847,rossford,"Rossford,Wood County,Ohio,United States"
110848,russells point,"Russells Point,Logan County,Ohio,United States"
110849,saint clairsville,"Saint Clairsville,Belmont County,Ohio,United States"
110850,saint henry,"Saint Henry,Mercer County,Ohio,United States"
110851,saint paris,"Saint Paris,Champaign County,Ohio,United States"
110852,salineville,"Salineville,Columbiana County,Ohio,United States"
110853,sawyerwood,"Sawyerwood,Summit County,Ohio,United States"
110854,seville,"Seville,Medina County,Ohio,United States"
110855,shaker heights,"Shaker Heights,Cuyahoga County,Ohio,United States"
110856,sheffield lake,"Sheffield Lake,Lorain County,Ohio,United States"
110857,shreve,"Shreve,Wayne County,Ohio,United States"
110858,south canal,"South Canal,Trumbull County,Ohio,United States"
110859,south euclid,"South Euclid,Cuyahoga County,Ohio,United States"
110860,south russell,"South Russell,Geauga County,Ohio,United States"
110861,steubenville,"Steubenville,Jefferson County,Ohio,United States"
110862,stony prairie,"Stony Prairie,Sandusky County,Ohio,United States"
110863,streetsboro,"Streetsboro,Portage County,Ohio,United States"
110864,strongsville,"Strongsville,Cuyahoga County,Ohio,United States"
110865,struthers,"Struthers,Mahoning County,Ohio,United States"
110866,stryker,"Stryker,Williams County,Ohio,United States"
110867,tallmadge,"Tallmadge,Summit County,Ohio,United States"
110868,tiltonsville,"Tiltonsville,Jefferson County,Ohio,United States"
110869,tuscarawas,"Tuscarawas,Tuscarawas County,Ohio,United States"
110870,twinsburg,"Twinsburg,Summit County,Ohio,United States"
110871,uhrichsville,"Uhrichsville,Tuscarawas County,Ohio,United States"
110872,upper sandusky,"Upper Sandusky,Wyandot County,Ohio,United States"
110873,vermilion,"Vermilion,Lorain County,Ohio,United States"
110874,van wert,"Van Wert,Van Wert County,Ohio,United States"
110875,vermilion-on-the-lake,"Vermilion-on-the-Lake,Lorain County,Ohio,United States"
110876,wakeman,"Wakeman,Huron County,Ohio,United States"
110877,walbridge,"Walbridge,Wood County,Ohio,United States"
110878,walton hills,"Walton Hills,Cuyahoga County,Ohio,United States"
110879,wapakoneta,"Wapakoneta,Auglaize County,Ohio,United States"
110880,warrensville heights,"Warrensville Heights,Cuyahoga County,Ohio,United States"
110881,wauseon,"Wauseon,Fulton County,Ohio,United States"
110882,west unity,"West Unity,Williams County,Ohio,United States"
110883,westerville,"Westerville,Franklin County,Ohio,United States"
110884,westfield center,"Westfield Center,Medina County,Ohio,United States"
110885,willoughby,"Willoughby,Lake County,Ohio,United States"
110886,willoughby hills,"Willoughby Hills,Lake County,Ohio,United States"
110887,willowick,"Willowick,Lake County,Ohio,United States"
110888,wintersville,"Wintersville,Jefferson County,Ohio,United States"
110889,wolfhurst,"Wolfhurst,Belmont County,Ohio,United States"
110890,wooster,"Wooster,Wayne County,Ohio,United States"
110891,alburtis,"Alburtis,Lehigh County,Pennsylvania,United States"
110892,aliquippa,"Aliquippa,Beaver County,Pennsylvania,United States"
110893,alleghenyville,"Alleghenyville,Berks County,Pennsylvania,United States"
110894,allison park,"Allison Park,Allegheny County,Pennsylvania,United States"
110895,almedia,"Almedia,Columbia County,Pennsylvania,United States"
110896,ambler,"Ambler,Montgomery County,Pennsylvania,United States"
110897,ambridge,"Ambridge,Beaver County,Pennsylvania,United States"
110898,amity gardens,"Amity Gardens,Berks County,Pennsylvania,United States"
110899,ancient oaks,"Ancient Oaks,Lehigh County,Pennsylvania,United States"
110900,apollo,"Apollo,Armstrong County,Pennsylvania,United States"
110901,archbald,"Archbald,Lackawanna County,Pennsylvania,United States"
110902,aspinwall,"Aspinwall,Allegheny County,Pennsylvania,United States"
110903,avis,"Avis,Clinton County,Pennsylvania,United States"
110904,avonia,"Avonia,Erie County,Pennsylvania,United States"
110905,avonmore,"Avonmore,Westmoreland County,Pennsylvania,United States"
110906,back mountain,"Back Mountain,Luzerne County,Pennsylvania,United States"
