Unnamed: 0,name,mapped_data
12968,sauk county united states,",Sauk County,Wisconsin,United States"
12969,barron county united states,",Barron County,Wisconsin,United States"
12970,milwaukee county united states,",Milwaukee County,Wisconsin,United States"
12971,ozaukee county united states,",Ozaukee County,Wisconsin,United States"
12972,dane county united states,",Dane County,Wisconsin,United States"
12973,green lake county united states,",Green Lake County,Wisconsin,United States"
12974,waukesha county united states,",Waukesha County,Wisconsin,United States"
12975,racine county united states,",Racine County,Wisconsin,United States"
12976,shawano county united states,",Shawano County,Wisconsin,United States"
12977,dunn county united states,",Dunn County,Wisconsin,United States"
12978,calumet county united states,",Calumet County,Wisconsin,United States"
12979,kenosha county united states,",Kenosha County,Wisconsin,United States"
12980,fond du lac county united states,",Fond du Lac County,Wisconsin,United States"
12981,sheboygan county united states,",Sheboygan County,Wisconsin,United States"
12982,manitowoc county united states,",Manitowoc County,Wisconsin,United States"
12983,waupaca county united states,",Waupaca County,Wisconsin,United States"
12984,walworth county united states,",Walworth County,Wisconsin,United States"
12985,pepin county united states,",Pepin County,Wisconsin,United States"
12986,vilas county united states,",Vilas County,Wisconsin,United States"
12987,juneau county united states,",Juneau County,Wisconsin,United States"
12988,oconto county united states,",Oconto County,Wisconsin,United States"
12989,burnett county united states,",Burnett County,Wisconsin,United States"
12990,sawyer county united states,",Sawyer County,Wisconsin,United States"
12991,marinette county united states,",Marinette County,Wisconsin,United States"
12992,price county united states,",Price County,Wisconsin,United States"
12993,waushara county united states,",Waushara County,Wisconsin,United States"
12994,washburn county united states,",Washburn County,Wisconsin,United States"
12995,door county united states,",Door County,Wisconsin,United States"
12996,bayfield county united states,",Bayfield County,Wisconsin,United States"
12997,brooke county united states,",Brooke County,West Virginia,United States"
12998,navajo county united states,",Navajo County,Arizona,United States"
12999,ventura county united states,",Ventura County,California,United States"
13000,cochise county united states,",Cochise County,Arizona,United States"
13001,yavapai county united states,",Yavapai County,Arizona,United States"
13002,kern county united states,",Kern County,California,United States"
13003,contra costa county united states,",Contra Costa County,California,United States"
13004,lane county united states,",Lane County,Kansas,United States"
13005,mora county united states,",Mora County,New Mexico,United States"
13006,pinal county united states,",Pinal County,Arizona,United States"
13007,juab county united states,",Juab County,Utah,United States"
13008,maricopa county united states,",Maricopa County,Arizona,United States"
13009,mohave county united states,",Mohave County,Arizona,United States"
13010,gila county united states,",Gila County,Arizona,United States"
13011,pima county united states,",Pima County,Arizona,United States"
13012,apache county united states,",Apache County,Arizona,United States"
13013,la paz county united states,",La Paz County,Arizona,United States"
13014,greenlee county united states,",Greenlee County,Arizona,United States"
13015,coconino county united states,",Coconino County,Arizona,United States"
13016,yuma county united states,",Yuma County,Arizona,United States"
13017,santa cruz county united states,",Santa Cruz County,Arizona,United States"
13018,los angeles county united states,",Los Angeles County,California,United States"
13019,san bernardino county united states,",San Bernardino County,California,United States"
13020,riverside county united states,",Riverside County,California,United States"
13021,madera county united states,",Madera County,California,United States"
13022,alameda county united states,",Alameda County,California,United States"
13023,solano county united states,",Solano County,California,United States"
13024,tulare county united states,",Tulare County,California,United States"
13025,san diego county united states,",San Diego County,California,United States"
13026,santa clara county united states,",Santa Clara County,California,United States"
13027,napa county united states,",Napa County,California,United States"
13028,calaveras county united states,",Calaveras County,California,United States"
13029,sacramento county united states,",Sacramento County,California,United States"
13030,colusa county united states,",Colusa County,California,United States"
13031,san benito county united states,",San Benito County,California,United States"
13032,san luis obispo county united states,",San Luis Obispo County,California,United States"
13033,san mateo county united states,",San Mateo County,California,United States"
13034,merced county united states,",Merced County,California,United States"
13035,fresno county united states,",Fresno County,California,United States"
13036,placer county united states,",Placer County,California,United States"
13037,el dorado county united states,",El Dorado County,California,United States"
13038,san joaquin county united states,",San Joaquin County,California,United States"
13039,marin county united states,",Marin County,California,United States"
13040,butte county united states,",Butte County,California,United States"
13041,inyo county united states,",Inyo County,California,United States"
13042,sonoma county united states,",Sonoma County,California,United States"
13043,mendocino county united states,",Mendocino County,California,United States"
13044,monterey county united states,",Monterey County,California,United States"
13045,imperial county united states,",Imperial County,California,United States"
13046,mono county united states,",Mono County,California,United States"
13047,santa barbara county united states,",Santa Barbara County,California,United States"
13048,stanislaus county united states,",Stanislaus County,California,United States"
13049,tuolumne county united states,",Tuolumne County,California,United States"
13050,tehama county united states,",Tehama County,California,United States"
13051,yolo county united states,",Yolo County,California,United States"
