,name,mapped_data
574,Tolima,",,Tolima,Colombia"
575,Norte de Santander,",,Norte de Santander,Colombia"
576,La Guajira,",,La Guajira,Colombia"
577,Bolivar,",,Bolivar,Colombia"
578,Putumayo,",,Putumayo,Colombia"
579,Caqueta,",,Caqueta,Colombia"
580,Cesar,",,Cesar,Colombia"
581,Atlantico,",,Atlantico,Colombia"
582,Choco,",,Choco,Colombia"
583,Cauca,",,Cauca,Colombia"
584,Sucre,",,Sucre,Colombia"
585,Arauca,",,Arauca,Colombia"
586,Risaralda,",,Risaralda,Colombia"
587,"Archipielago de San Andres, Providencia y Santa Catalina",",,Archipielago de San Andres, Providencia y Santa Catalina,Colombia"
588,Quindio,",,Quindio,Colombia"
589,Guainia,",,Guainia,Colombia"
590,Vichada,",,Vichada,Colombia"
591,Vaupes,",,Vaupes,Colombia"
592,Guaviare,",,Guaviare,Colombia"
593,Bogota D.C.,",,Bogota D.C.,Colombia"
594,Alajuela,",,Alajuela,Costa Rica"
595,Cartago,",,Cartago,Costa Rica"
596,Guanacaste,",,Guanacaste,Costa Rica"
597,San Jose,",,San Jose,Costa Rica"
598,Limon,",,Limon,Costa Rica"
599,Puntarenas,",,Puntarenas,Costa Rica"
600,Heredia,",,Heredia,Costa Rica"
601,Sancti Spiritus,",,Sancti Spiritus,Cuba"
602,Granma,",,Granma,Cuba"
603,Pinar del Rio,",,Pinar del Rio,Cuba"
604,Camaguey,",,Camaguey,Cuba"
605,Ciego de Avila,",,Ciego de Avila,Cuba"
606,Matanzas,",,Matanzas,Cuba"
607,Holguin,",,Holguin,Cuba"
608,Artemisa,",,Artemisa,Cuba"
609,Villa Clara,",,Villa Clara,Cuba"
610,La Habana,",,La Habana,Cuba"
611,Santiago de Cuba,",,Santiago de Cuba,Cuba"
612,Mayabeque,",,Mayabeque,Cuba"
613,Cienfuegos,",,Cienfuegos,Cuba"
614,Guantanamo,",,Guantanamo,Cuba"
615,Las Tunas,",,Las Tunas,Cuba"
616,Isla de la Juventud,",,Isla de la Juventud,Cuba"
617,Brava,",,Brava,Cape Verde"
618,Maio,",,Maio,Cape Verde"
619,Ribeira Brava,",,Ribeira Brava,Cape Verde"
620,Tarrafal de Sao Nicolau,",,Tarrafal de Sao Nicolau,Cape Verde"
621,Tarrafal,",,Tarrafal,Cape Verde"
622,Sao Filipe,",,Sao Filipe,Cape Verde"
623,Sao Domingos,",,Sao Domingos,Cape Verde"
624,Sal,",,Sal,Cape Verde"
625,Boa Vista,",,Boa Vista,Cape Verde"
626,Ribeira Grande,",,Ribeira Grande,Cape Verde"
627,Praia,",,Praia,Cape Verde"
628,Porto Novo,",,Porto Novo,Cape Verde"
629,Mosteiros,",,Mosteiros,Cape Verde"
630,Paul,",,Paul,Cape Verde"
631,Sao Salvador do Mundo,",,Sao Salvador do Mundo,Cape Verde"
632,Sao Vicente,",,Sao Vicente,Cape Verde"
633,Santa Catarina do Fogo,",,Santa Catarina do Fogo,Cape Verde"
634,Ribeira Grande de Santiago,",,Ribeira Grande de Santiago,Cape Verde"
635,Sao Miguel,",,Sao Miguel,Cape Verde"
636,Sao Lourenco dos Orgaos,",,Sao Lourenco dos Orgaos,Cape Verde"
637,Ammochostos,",,Ammochostos,Cyprus"
638,Limassol,",,Limassol,Cyprus"
639,Lefkosia,",,Lefkosia,Cyprus"
640,Larnaka,",,Larnaka,Cyprus"
641,Pafos,",,Pafos,Cyprus"
642,Keryneia,",,Keryneia,Cyprus"
643,Kralovehradecky,",,Kralovehradecky,Czech Republic"
644,Central Bohemia,",,Central Bohemia,Czech Republic"
645,Olomoucky,",,Olomoucky,Czech Republic"
646,Zlin,",,Zlin,Czech Republic"
647,South Moravian,",,South Moravian,Czech Republic"
648,Karlovarsky,",,Karlovarsky,Czech Republic"
649,Jihocesky,",,Jihocesky,Czech Republic"
650,Ustecky,",,Ustecky,Czech Republic"
651,Vysocina,",,Vysocina,Czech Republic"
652,Plzensky,",,Plzensky,Czech Republic"
653,Liberecky,",,Liberecky,Czech Republic"
654,Pardubicky,",,Pardubicky,Czech Republic"
655,Praha,",,Praha,Czech Republic"
656,Moravskoslezsky,",,Moravskoslezsky,Czech Republic"
657,Saxony,",,Saxony,Germany"
658,Hesse,",,Hesse,Germany"
659,Baden-Wuerttemberg,",,Baden-Wuerttemberg,Germany"
660,Bavaria,",,Bavaria,Germany"
661,Rheinland-Pfalz,",,Rheinland-Pfalz,Germany"
662,Mecklenburg-Vorpommern,",,Mecklenburg-Vorpommern,Germany"
663,North Rhine-Westphalia,",,North Rhine-Westphalia,Germany"
664,Saxony-Anhalt,",,Saxony-Anhalt,Germany"
665,Brandenburg,",,Brandenburg,Germany"
666,Lower Saxony,",,Lower Saxony,Germany"
667,Thuringia,",,Thuringia,Germany"
668,Schleswig-Holstein,",,Schleswig-Holstein,Germany"
669,Berlin,",,Berlin,Germany"
670,Hamburg,",,Hamburg,Germany"
671,Saarland,",,Saarland,Germany"
672,Bremen,",,Bremen,Germany"
673,Tadjourah,",,Tadjourah,Djibouti"
674,Obock,",,Obock,Djibouti"
675,Djibouti,",,Djibouti,Djibouti"
676,Ali Sabieh,",,Ali Sabieh,Djibouti"
677,Dikhil,",,Dikhil,Djibouti"
678,Arta,",,Arta,Djibouti"
679,North Denmark,",,North Denmark,Denmark"
680,Zealand,",,Zealand,Denmark"
681,South Denmark,",,South Denmark,Denmark"
682,Central Jutland,",,Central Jutland,Denmark"
683,Capital Region,",,Capital Region,Denmark"
684,Saint Mark,",,Saint Mark,Dominica"
685,Saint David,",,Saint David,Dominica"
686,Saint Luke,",,Saint Luke,Dominica"
687,Saint Patrick,",,Saint Patrick,Dominica"
688,Azua,",,Azua,Dominican Republic"
689,Monte Plata,",,Monte Plata,Dominican Republic"
690,San Cristobal,",,San Cristobal,Dominican Republic"
691,Monte Cristi,",,Monte Cristi,Dominican Republic"
692,Hermanas Mirabal,",,Hermanas Mirabal,Dominican Republic"
693,Duarte,",,Duarte,Dominican Republic"
694,Baoruco,",,Baoruco,Dominican Republic"
695,Puerto Plata,",,Puerto Plata,Dominican Republic"
696,Santiago,",,Santiago,Dominican Republic"
697,Nacional,",,Nacional,Dominican Republic"
698,Barahona,",,Barahona,Dominican Republic"
699,Espaillat,",,Espaillat,Dominican Republic"
700,La Vega,",,La Vega,Dominican Republic"
701,El Seibo,",,El Seibo,Dominican Republic"
702,Samana,",,Samana,Dominican Republic"
703,La Altagracia,",,La Altagracia,Dominican Republic"
704,San Pedro de Macoris,",,San Pedro de Macoris,Dominican Republic"
705,San Jose de Ocoa,",,San Jose de Ocoa,Dominican Republic"
706,Santiago Rodriguez,",,Santiago Rodriguez,Dominican Republic"
707,Monsenor Nouel,",,Monsenor Nouel,Dominican Republic"
708,Hato Mayor,",,Hato Mayor,Dominican Republic"
709,Peravia,",,Peravia,Dominican Republic"
710,Maria Trinidad Sanchez,",,Maria Trinidad Sanchez,Dominican Republic"
711,Elias Pina,",,Elias Pina,Dominican Republic"
712,Dajabon,",,Dajabon,Dominican Republic"
713,Independencia,",,Independencia,Dominican Republic"
714,Pedernales,",,Pedernales,Dominican Republic"
715,Valverde,",,Valverde,Dominican Republic"
716,La Romana,",,La Romana,Dominican Republic"
717,Santo Domingo,",,Santo Domingo,Dominican Republic"
718,Sanchez Ramirez,",,Sanchez Ramirez,Dominican Republic"
719,Boumerdes,",,Boumerdes,Algeria"
720,Biskra,",,Biskra,Algeria"
721,Tipaza,",,Tipaza,Algeria"
722,Relizane,",,Relizane,Algeria"
723,Ouargla,",,Ouargla,Algeria"
724,Tlemcen,",,Tlemcen,Algeria"
725,Tizi Ouzou,",,Tizi Ouzou,Algeria"
726,Tissemsilt,",,Tissemsilt,Algeria"
727,Tindouf,",,Tindouf,Algeria"
728,Adrar,",,Adrar,Algeria"
729,Bejaia,",,Bejaia,Algeria"
730,Tiaret,",,Tiaret,Algeria"
731,Ain Defla,",,Ain Defla,Algeria"
732,Mila,",,Mila,Algeria"
733,Tebessa,",,Tebessa,Algeria"
734,Batna,",,Batna,Algeria"
735,Tamanghasset,",,Tamanghasset,Algeria"
736,Skikda,",,Skikda,Algeria"
737,Bouira,",,Bouira,Algeria"
738,Blida,",,Blida,Algeria"
739,Souk Ahras,",,Souk Ahras,Algeria"
740,Mascara,",,Mascara,Algeria"
741,Oran,",,Oran,Algeria"
742,Sidi Bel Abbes,",,Sidi Bel Abbes,Algeria"
743,Chlef,",,Chlef,Algeria"
744,Wilaya de M'Sila,",,Wilaya de M'Sila,Algeria"
745,Setif,",,Setif,Algeria"
746,Saida,",,Saida,Algeria"
747,Alger,",,Alger,Algeria"
748,El Oued,",,El Oued,Algeria"
749,Bordj Bou Arreridj,",,Bordj Bou Arreridj,Algeria"
750,Oum el Bouaghi,",,Oum el Bouaghi,Algeria"
751,Wilaya de Naama,",,Wilaya de Naama,Algeria"
752,Mostaganem,",,Mostaganem,Algeria"
753,Ghardaia,",,Ghardaia,Algeria"
754,Djelfa,",,Djelfa,Algeria"
755,Medea,",,Medea,Algeria"
756,Laghouat,",,Laghouat,Algeria"
757,Khenchela,",,Khenchela,Algeria"
758,Jijel,",,Jijel,Algeria"
759,Illizi,",,Illizi,Algeria"
760,Guelma,",,Guelma,Algeria"
761,Ain Temouchent,",,Ain Temouchent,Algeria"
762,Constantine,",,Constantine,Algeria"
763,El Tarf,",,El Tarf,Algeria"
764,Annaba,",,Annaba,Algeria"
765,El Bayadh,",,El Bayadh,Algeria"
766,Bechar,",,Bechar,Algeria"
767,El Oro,",,El Oro,Ecuador"
768,Zamora-Chinchipe,",,Zamora-Chinchipe,Ecuador"
769,Guayas,",,Guayas,Ecuador"
770,Esmeraldas,",,Esmeraldas,Ecuador"
771,Carchi,",,Carchi,Ecuador"
772,Manabi,",,Manabi,Ecuador"
773,Napo,",,Napo,Ecuador"
774,Morona-Santiago,",,Morona-Santiago,Ecuador"
775,Cotopaxi,",,Cotopaxi,Ecuador"
776,Santo Domingo de los Tsachilas,",,Santo Domingo de los Tsachilas,Ecuador"
777,Santa Elena,",,Santa Elena,Ecuador"
778,Pichincha,",,Pichincha,Ecuador"
779,Chimborazo,",,Chimborazo,Ecuador"
780,Tungurahua,",,Tungurahua,Ecuador"
781,Pastaza,",,Pastaza,Ecuador"
782,Galapagos,",,Galapagos,Ecuador"
783,Orellana,",,Orellana,Ecuador"
784,Imbabura,",,Imbabura,Ecuador"
785,Azuay,",,Azuay,Ecuador"
786,Loja,",,Loja,Ecuador"
787,Canar,",,Canar,Ecuador"
788,Sucumbios,",,Sucumbios,Ecuador"
789,Paernumaa,",,Paernumaa,Estonia"
790,Vorumaa,",,Vorumaa,Estonia"
791,Ida-Virumaa,",,Ida-Virumaa,Estonia"
792,Viljandimaa,",,Viljandimaa,Estonia"
793,Laeaene-Virumaa,",,Laeaene-Virumaa,Estonia"
794,Harju,",,Harju,Estonia"
795,Valgamaa,",,Valgamaa,Estonia"
796,Laeaene,",,Laeaene,Estonia"
797,Tartu,",,Tartu,Estonia"
798,Jaervamaa,",,Jaervamaa,Estonia"
799,Raplamaa,",,Raplamaa,Estonia"
800,Polvamaa,",,Polvamaa,Estonia"
801,Jogevamaa,",,Jogevamaa,Estonia"
802,Saare,",,Saare,Estonia"
803,Hiiumaa,",,Hiiumaa,Estonia"
804,Muhafazat al Gharbiyah,",,Muhafazat al Gharbiyah,Egypt"
805,Muhafazat al Qalyubiyah,",,Muhafazat al Qalyubiyah,Egypt"
806,Muhafazat al Fayyum,",,Muhafazat al Fayyum,Egypt"
807,Muhafazat ad Daqahliyah,",,Muhafazat ad Daqahliyah,Egypt"
808,Muhafazat al Minufiyah,",,Muhafazat al Minufiyah,Egypt"
809,Suhaj,",,Suhaj,Egypt"
810,Muhafazat Bani Suwayf,",,Muhafazat Bani Suwayf,Egypt"
811,Muhafazat Matruh,",,Muhafazat Matruh,Egypt"
812,Kafr ash Shaykh,",,Kafr ash Shaykh,Egypt"
813,South Sinai,",,South Sinai,Egypt"
814,Al Minya,",,Al Minya,Egypt"
815,Al Buhayrah,",,Al Buhayrah,Egypt"
816,Muhafazat Shamal Sina',",,Muhafazat Shamal Sina',Egypt"
817,Qina,",,Qina,Egypt"
818,Muhafazat al Wadi al Jadid,",,Muhafazat al Wadi al Jadid,Egypt"
819,Red Sea,",,Red Sea,Egypt"
820,Asyut,",,Asyut,Egypt"
821,Al Jizah,",,Al Jizah,Egypt"
822,Aswan,",,Aswan,Egypt"
823,Muhafazat al Qahirah,",,Muhafazat al Qahirah,Egypt"
824,Dumyat,",,Dumyat,Egypt"
825,Muhafazat Bur Sa`id,",,Muhafazat Bur Sa`id,Egypt"
826,Al Isma'iliyah,",,Al Isma'iliyah,Egypt"
827,As Suways,",,As Suways,Egypt"
828,Luxor,",,Luxor,Egypt"
829,Alexandria,",,Alexandria,Egypt"
830,Oued Ed-Dahab-Lagouira,",,Oued Ed-Dahab-Lagouira,Western Sahara"
831,Gash Barka,",,Gash Barka,Eritrea"
832,Northern Red Sea Region,",,Northern Red Sea Region,Eritrea"
833,Anseba,",,Anseba,Eritrea"
834,Southern Red Sea Region,",,Southern Red Sea Region,Eritrea"
835,Debub,",,Debub,Eritrea"
836,Maekel Region,",,Maekel Region,Eritrea"
837,Andalusia,",,Andalusia,Spain"
838,Extremadura,",,Extremadura,Spain"
839,Valencia,",,Valencia,Spain"
840,Castille-La Mancha,",,Castille-La Mancha,Spain"
841,Murcia,",,Murcia,Spain"
842,Canary Islands,",,Canary Islands,Spain"
843,Balearic Islands,",,Balearic Islands,Spain"
844,Melilla,",,Melilla,Spain"
845,Aragon,",,Aragon,Spain"
846,Navarre,",,Navarre,Spain"
847,Castille and Leon,",,Castille and Leon,Spain"
848,Basque Country,",,Basque Country,Spain"
849,Galicia,",,Galicia,Spain"
850,Madrid,",,Madrid,Spain"
851,Catalonia,",,Catalonia,Spain"
852,Asturias,",,Asturias,Spain"
853,Cantabria,",,Cantabria,Spain"
854,Ceuta,",,Ceuta,Spain"
855,Oromiya,",,Oromiya,Ethiopia"
856,"Southern Nations, Nationalities, and People's Region",",,Southern Nations, Nationalities, and People's Region,Ethiopia"
857,Amhara,",,Amhara,Ethiopia"
858,Tigray,",,Tigray,Ethiopia"
859,Somali,",,Somali,Ethiopia"
860,Harari,",,Harari,Ethiopia"
861,Afar,",,Afar,Ethiopia"
862,Gambela,",,Gambela,Ethiopia"
863,Dire Dawa,",,Dire Dawa,Ethiopia"
864,Binshangul Gumuz,",,Binshangul Gumuz,Ethiopia"
865,Adis Abeba,",,Adis Abeba,Ethiopia"
866,Haeme,",,Haeme,Finland"
867,Pirkanmaa,",,Pirkanmaa,Finland"
868,Northern Ostrobothnia,",,Northern Ostrobothnia,Finland"
869,Lapland,",,Lapland,Finland"
870,Southern Ostrobothnia,",,Southern Ostrobothnia,Finland"
871,Varsinais-Suomi,",,Varsinais-Suomi,Finland"
872,South Karelia,",,South Karelia,Finland"
873,Kainuu,",,Kainuu,Finland"
874,Ostrobothnia,",,Ostrobothnia,Finland"
875,Southern Savonia,",,Southern Savonia,Finland"
876,Kymenlaakso,",,Kymenlaakso,Finland"
877,Central Finland,",,Central Finland,Finland"
878,Uusimaa,",,Uusimaa,Finland"
879,Northern Savo,",,Northern Savo,Finland"
880,Central Ostrobothnia,",,Central Ostrobothnia,Finland"
881,Satakunta,",,Satakunta,Finland"
882,North Karelia,",,North Karelia,Finland"
883,Paijanne Tavastia,",,Paijanne Tavastia,Finland"
884,Western,",,Western,Fiji"
885,Eastern,",,Eastern,Fiji"
886,Rotuma,",,Rotuma,Fiji"
887,Chuuk,",,Chuuk, "
888,Kosrae,",,Kosrae, "
889,Pohnpei,",,Pohnpei, "
890,Yap,",,Yap, "
891,Streymoy,",,Streymoy,Faeroe Islands"
892,Suduroy,",,Suduroy,Faeroe Islands"
893,Vagar,",,Vagar,Faeroe Islands"
894,Sandoy,",,Sandoy,Faeroe Islands"
895,Nordoyar,",,Nordoyar,Faeroe Islands"
896,Eysturoy,",,Eysturoy,Faeroe Islands"
897,Limousin,",,Limousin,France"
898,Aquitaine,",,Aquitaine,France"
899,Nord-Pas-de-Calais,",,Nord-Pas-de-Calais,France"
900,Corsica,",,Corsica,France"
901,Alsace,",,Alsace,France"
902,Auvergne,",,Auvergne,France"
903,Pays de la Loire,",,Pays de la Loire,France"
904,Brittany,",,Brittany,France"
905,Haute-Normandie,",,Haute-Normandie,France"
906,Poitou-Charentes,",,Poitou-Charentes,France"
907,Ile-de-France,",,Ile-de-France,France"
908,Rhone-Alpes,",,Rhone-Alpes,France"
909,Lorraine,",,Lorraine,France"
910,Picardie,",,Picardie,France"
911,Champagne-Ardenne,",,Champagne-Ardenne,France"
912,Franche-Comte,",,Franche-Comte,France"
913,Provence-Alpes-Cote d'Azur,",,Provence-Alpes-Cote d'Azur,France"
914,Midi-Pyrenees,",,Midi-Pyrenees,France"
915,Bourgogne,",,Bourgogne,France"
916,Lower Normandy,",,Lower Normandy,France"
917,Languedoc-Roussillon,",,Languedoc-Roussillon,France"
918,Nyanga,",,Nyanga,Gabon"
919,Ogooue-Maritime,",,Ogooue-Maritime,Gabon"
920,Woleu-Ntem,",,Woleu-Ntem,Gabon"
921,Haut-Ogooue,",,Haut-Ogooue,Gabon"
922,Estuaire,",,Estuaire,Gabon"
923,Ngounie,",,Ngounie,Gabon"
924,Moyen-Ogooue,",,Moyen-Ogooue,Gabon"
925,Ogooue-Ivindo,",,Ogooue-Ivindo,Gabon"
926,Ogooue-Lolo,",,Ogooue-Lolo,Gabon"
927,Wales,",,Wales,United Kingdom"
928,England,",,England,United Kingdom"
929,Scotland,",,Scotland,United Kingdom"
930,Northern Ireland,",,Northern Ireland,United Kingdom"
931,Carriacou and Petite Martinique,",,Carriacou and Petite Martinique,Grenada"
932,Samegrelo and Zemo Svaneti,",,Samegrelo and Zemo Svaneti,Georgia"
933,Imereti,",,Imereti,Georgia"
934,Guria,",,Guria,Georgia"
935,Shida Kartli,",,Shida Kartli,Georgia"
936,Kakheti,",,Kakheti,Georgia"
937,Kvemo Kartli,",,Kvemo Kartli,Georgia"
938,Samtskhe-Javakheti,",,Samtskhe-Javakheti,Georgia"
939,Abkhazia,",,Abkhazia,Georgia"
940,Mtskheta-Mtianeti,",,Mtskheta-Mtianeti,Georgia"
941,T'bilisi,",,T'bilisi,Georgia"
942,Ajaria,",,Ajaria,Georgia"
943,Racha-Lechkhumi and Kvemo Svaneti,",,Racha-Lechkhumi and Kvemo Svaneti,Georgia"
944,Guyane,",,Guyane,French Guiana"
945,St Peter Port,",,St Peter Port,Guernsey"
946,Brong-Ahafo,",,Brong-Ahafo,Ghana"
947,Upper West,",,Upper West,Ghana"
948,Greater Accra,",,Greater Accra,Ghana"
949,Ashanti,",,Ashanti,Ghana"
950,Upper East,",,Upper East,Ghana"
951,Volta,",,Volta,Ghana"
952,Qaasuitsup,",,Qaasuitsup,Greenland"
953,Qeqqata,",,Qeqqata,Greenland"
954,Kujalleq,",,Kujalleq,Greenland"
955,Sermersooq,",,Sermersooq,Greenland"
956,Lower River,",,Lower River,Gambia"
957,Central River,",,Central River,Gambia"
958,Upper River,",,Upper River,Gambia"
959,North Bank,",,North Bank,Gambia"
960,Banjul,",,Banjul,Gambia"
961,Boke,",,Boke,Guinea"
962,Nzerekore,",,Nzerekore,Guinea"
963,Labe,",,Labe,Guinea"
964,Kindia,",,Kindia,Guinea"
965,Kankan,",,Kankan,Guinea"
966,Mamou,",,Mamou,Guinea"
967,Faranah,",,Faranah,Guinea"
968,Conakry,",,Conakry,Guinea"
969,Guadeloupe,",,Guadeloupe,Guadeloupe"
970,Bioko Norte,",,Bioko Norte,Equatorial Guinea"
971,Annobon,",,Annobon,Equatorial Guinea"
972,Wele-Nzas,",,Wele-Nzas,Equatorial Guinea"
973,Kie-Ntem,",,Kie-Ntem,Equatorial Guinea"
974,Litoral,",,Litoral,Equatorial Guinea"
975,Centro Sur,",,Centro Sur,Equatorial Guinea"
976,Bioko Sur,",,Bioko Sur,Equatorial Guinea"
977,Crete,",,Crete,Greece"
978,Peloponnese,",,Peloponnese,Greece"
979,Thessaly,",,Thessaly,Greece"
980,Ionian Islands,",,Ionian Islands,Greece"
981,West Greece,",,West Greece,Greece"
982,Central Greece,",,Central Greece,Greece"
983,North Aegean,",,North Aegean,Greece"
984,Attica,",,Attica,Greece"
985,Epirus,",,Epirus,Greece"
986,South Aegean,",,South Aegean,Greece"
987,Central Macedonia,",,Central Macedonia,Greece"
988,West Macedonia,",,West Macedonia,Greece"
989,East Macedonia and Thrace,",,East Macedonia and Thrace,Greece"
990,Mount Athos,",,Mount Athos,Greece"
991,Suchitepeque,",,Suchitepeque,Guatemala"
992,Quetzaltenango,",,Quetzaltenango,Guatemala"
993,Chimaltenango,",,Chimaltenango,Guatemala"
994,Jutiapa,",,Jutiapa,Guatemala"
995,Quiche,",,Quiche,Guatemala"
996,Zacapa,",,Zacapa,Guatemala"
997,Guatemala,",,Guatemala,Guatemala"
998,Huehuetenango,",,Huehuetenango,Guatemala"
999,Alta Verapaz,",,Alta Verapaz,Guatemala"
1000,Totonicapan,",,Totonicapan,Guatemala"
1001,San Marcos,",,San Marcos,Guatemala"
1002,Santa Rosa,",,Santa Rosa,Guatemala"
1003,Sacatepequez,",,Sacatepequez,Guatemala"
1004,Solola,",,Solola,Guatemala"
1005,Escuintla,",,Escuintla,Guatemala"
1006,Peten,",,Peten,Guatemala"
1007,Retalhuleu,",,Retalhuleu,Guatemala"
1008,El Progreso,",,El Progreso,Guatemala"
1009,Jalapa,",,Jalapa,Guatemala"
1010,Baja Verapaz,",,Baja Verapaz,Guatemala"
1011,Chiquimula,",,Chiquimula,Guatemala"
1012,Izabal,",,Izabal,Guatemala"
1013,Piti,",,Piti,Guam"
1014,Santa Rita,",,Santa Rita,Guam"
1015,Sinajana,",,Sinajana,Guam"
1016,Talofofo,",,Talofofo,Guam"
1017,Tamuning,",,Tamuning,Guam"
1018,Umatac,",,Umatac,Guam"
1019,Yigo,",,Yigo,Guam"
1020,Yona,",,Yona,Guam"
1021,Merizo,",,Merizo,Guam"
1022,Inarajan,",,Inarajan,Guam"
1023,Agana Heights,",,Agana Heights,Guam"
1024,Hagatna,",,Hagatna,Guam"
1025,Chalan Pago-Ordot,",,Chalan Pago-Ordot,Guam"
1026,Barrigada,",,Barrigada,Guam"
1027,Agat,",,Agat,Guam"
1028,Asan,",,Asan,Guam"
1029,Dededo,",,Dededo,Guam"
1030,Mangilao,",,Mangilao,Guam"
1031,Mongmong-Toto-Maite,",,Mongmong-Toto-Maite,Guam"
1032,Biombo,",,Biombo,Guinea-Bissau"
1033,Tombali,",,Tombali,Guinea-Bissau"
1034,Oio,",,Oio,Guinea-Bissau"
1035,Gabu,",,Gabu,Guinea-Bissau"
1036,Cacheu,",,Cacheu,Guinea-Bissau"
1037,Bolama and Bijagos,",,Bolama and Bijagos,Guinea-Bissau"
1038,Quinara,",,Quinara,Guinea-Bissau"
1039,Bissau,",,Bissau,Guinea-Bissau"
1040,Bafata,",,Bafata,Guinea-Bissau"
1041,Essequibo Islands-West Demerara,",,Essequibo Islands-West Demerara,Guyana"
1042,East Berbice-Corentyne,",,East Berbice-Corentyne,Guyana"
1043,Mahaica-Berbice,",,Mahaica-Berbice,Guyana"
1044,Potaro-Siparuni,",,Potaro-Siparuni,Guyana"
1045,Demerara-Mahaica,",,Demerara-Mahaica,Guyana"
1046,Barima-Waini,",,Barima-Waini,Guyana"
1047,Upper Demerara-Berbice,",,Upper Demerara-Berbice,Guyana"
1048,Upper Takutu-Upper Essequibo,",,Upper Takutu-Upper Essequibo,Guyana"
1049,Cuyuni-Mazaruni,",,Cuyuni-Mazaruni,Guyana"
1050,Pomeroon-Supenaam,",,Pomeroon-Supenaam,Guyana"
1051,Tsuen Wan,",,Tsuen Wan,Hong Kong, China"
1052,Yuen Long,",,Yuen Long,Hong Kong, China"
1053,Wong Tai Sin,",,Wong Tai Sin,Hong Kong, China"
1054,Wanchai,",,Wanchai,Hong Kong, China"
1055,Tuen Mun,",,Tuen Mun,Hong Kong, China"
1056,Tai Po,",,Tai Po,Hong Kong, China"
1057,Sha Tin,",,Sha Tin,Hong Kong, China"
1058,Sham Shui Po,",,Sham Shui Po,Hong Kong, China"
1059,Sai Kung,",,Sai Kung,Hong Kong, China"
1060,Kowloon City,",,Kowloon City,Hong Kong, China"
1061,Central and Western,",,Central and Western,Hong Kong, China"
1062,Cortes,",,Cortes,Honduras"
1063,Olancho,",,Olancho,Honduras"
1064,Colon,",,Colon,Honduras"
1065,Francisco Morazan,",,Francisco Morazan,Honduras"
1066,El Paraiso,",,El Paraiso,Honduras"
1067,Yoro,",,Yoro,Honduras"
1068,Ocotepeque,",,Ocotepeque,Honduras"
1069,Intibuca,",,Intibuca,Honduras"
1070,Gracias a Dios,",,Gracias a Dios,Honduras"
1071,Comayagua,",,Comayagua,Honduras"
1072,Copan,",,Copan,Honduras"
1073,Santa Barbara,",,Santa Barbara,Honduras"
1074,Atlantida,",,Atlantida,Honduras"
1075,Lempira,",,Lempira,Honduras"
1076,Bay Islands,",,Bay Islands,Honduras"
1077,Choluteca,",,Choluteca,Honduras"
1078,Valle,",,Valle,Honduras"
1079,Splitsko-Dalmatinska,",,Splitsko-Dalmatinska,Croatia"
1080,Vukovarsko-Srijemska,",,Vukovarsko-Srijemska,Croatia"
1081,Dubrovacko-Neretvanska,",,Dubrovacko-Neretvanska,Croatia"
1082,Krapinsko-Zagorska,",,Krapinsko-Zagorska,Croatia"
1083,Bjelovarsko-Bilogorska,",,Bjelovarsko-Bilogorska,Croatia"
1084,Virovitick-Podravska,",,Virovitick-Podravska,Croatia"
1085,Sibensko-Kniniska,",,Sibensko-Kniniska,Croatia"
1086,Zagrebacka,",,Zagrebacka,Croatia"
1087,Grad Zagreb,",,Grad Zagreb,Croatia"
1088,Zadarska,",,Zadarska,Croatia"
1089,Osjecko-Baranjska,",,Osjecko-Baranjska,Croatia"
1090,Istarska,",,Istarska,Croatia"
1091,Brodsko-Posavska,",,Brodsko-Posavska,Croatia"
1092,Sisacko-Moslavacka,",,Sisacko-Moslavacka,Croatia"
1093,Primorsko-Goranska,",,Primorsko-Goranska,Croatia"
1094,Medimurska,",,Medimurska,Croatia"
1095,Karlovacka,",,Karlovacka,Croatia"
1096,Koprivnicko-Krizevacka,",,Koprivnicko-Krizevacka,Croatia"
1097,Varazdinska,",,Varazdinska,Croatia"
1098,Pozesko-Slavonska,",,Pozesko-Slavonska,Croatia"
1099,Licko-Senjska,",,Licko-Senjska,Croatia"
1100,Artibonite,",,Artibonite,Haiti"
1101,Nord-Est,",,Nord-Est,Haiti"
1102,Sud,",,Sud,Haiti"
1103,Ouest,",,Ouest,Haiti"
1104,Sud-Est,",,Sud-Est,Haiti"
1105,Nord-Ouest,",,Nord-Ouest,Haiti"
1106,Nippes,",,Nippes,Haiti"
1107,Grandans,",,Grandans,Haiti"
1108,Szabolcs-Szatmar-Bereg,",,Szabolcs-Szatmar-Bereg,Hungary"
1109,Jasz-Nagykun-Szolnok,",,Jasz-Nagykun-Szolnok,Hungary"
1110,Bekes,",,Bekes,Hungary"
1111,Heves,",,Heves,Hungary"
1112,Hajdu-Bihar,",,Hajdu-Bihar,Hungary"
1113,Csongrad,",,Csongrad,Hungary"
1114,Borsod-Abauj-Zemplen,",,Borsod-Abauj-Zemplen,Hungary"
1115,Bacs-Kiskun,",,Bacs-Kiskun,Hungary"
1116,Pest,",,Pest,Hungary"
1117,Tolna,",,Tolna,Hungary"
1118,Veszprem,",,Veszprem,Hungary"
1119,Fejer,",,Fejer,Hungary"
1120,Somogy,",,Somogy,Hungary"
1121,Zala,",,Zala,Hungary"
